episode,model,reward,length,success,picks,start_time,seed,collisions,rrt_failures,pick_failures,successful_picks,unreachable_cubes,optimal_steps,total_cubes,duration,unattempted_picks,path_efficiency,unique_actions,action_diversity_ratio,action_entropy
41,PER-DDQN-Full,134.26501312556312,8,0,8,1767748122.1253014,4082,0,0,1,8,1,9,9,53.60878252983093,1,0.8888888888888888,8,1.0,2.9999999988458437
42,PER-DDQN-Full,166.41735395886428,9,1,9,1767748175.7350838,4083,0,0,0,9,0,9,9,4.59180760383606,0,1.0,9,1.0,3.169925000143887
43,PER-DDQN-Full,151.0875888980577,9,1,9,1767748180.327883,4084,0,0,0,9,0,9,9,4.181462049484253,0,1.0,9,1.0,3.169925000143887
44,PER-DDQN-Full,165.62281776474083,9,1,9,1767748184.5103457,4085,0,0,0,9,0,9,9,5.963836669921875,0,1.0,9,1.0,3.169925000143887
45,PER-DDQN-Full,171.47280675164387,9,1,9,1767748190.4751816,4086,0,0,0,9,0,9,9,1.8524346351623535,0,1.0,9,1.0,3.169925000143887
46,PER-DDQN-Full,166.7889009340388,8,0,8,1767748192.3281202,4087,0,0,1,8,1,9,9,50.09388327598572,1,0.8888888888888888,8,1.0,2.9999999988458437
47,PER-DDQN-Full,142.84012173497416,9,1,9,1767748242.4230018,4088,0,0,0,9,0,9,9,2.2126309871673584,0,1.0,9,1.0,3.169925000143887
48,PER-DDQN-Full,151.6633409137105,9,1,9,1767748244.636637,4089,0,0,0,9,0,9,9,2.573495864868164,0,1.0,9,1.0,3.169925000143887
49,PER-DDQN-Full,123.28970642025908,9,1,9,1767748247.2111614,4090,0,0,0,9,0,9,9,4.218935251235962,0,1.0,9,1.0,3.169925000143887
50,PER-DDQN-Full,157.8186091361292,8,0,8,1767748251.4359732,4091,0,0,1,8,1,9,9,60.49159049987793,1,0.8888888888888888,8,1.0,2.9999999988458437
51,PER-DDQN-Full,139.2981925401625,9,1,9,1767748311.9285626,4092,0,0,0,9,0,9,9,3.7344038486480713,0,1.0,9,1.0,3.169925000143887
52,PER-DDQN-Full,172.01297336279643,9,1,9,1767748315.6639662,4093,0,0,0,9,0,9,9,2.588778495788574,0,1.0,9,1.0,3.169925000143887
53,PER-DDQN-Full,157.32719538503048,8,0,8,1767748318.254446,4094,0,0,1,8,1,9,9,57.90198850631714,1,0.8888888888888888,8,1.0,2.9999999988458437
54,PER-DDQN-Full,176.91524864637648,9,1,9,1767748376.1569352,4095,0,0,0,9,0,9,9,2.4597368240356445,0,1.0,9,1.0,3.169925000143887
55,PER-DDQN-Full,163.92470148689975,9,1,9,1767748378.617672,4096,0,0,0,9,0,9,9,2.556821823120117,0,1.0,9,1.0,3.169925000143887
56,PER-DDQN-Full,150.90174254566372,8,0,8,1767748381.1760006,4097,0,0,1,8,1,9,9,54.34749913215637,1,0.8888888888888888,8,1.0,2.9999999988458437
57,PER-DDQN-Full,140.0100238430243,8,0,8,1767748435.5240848,4098,0,0,1,8,1,9,9,53.57156825065613,1,0.8888888888888888,8,1.0,2.9999999988458437
58,PER-DDQN-Full,164.47030746005908,9,1,9,1767748489.0976543,4099,0,0,0,9,0,9,9,1.528108835220337,0,1.0,9,1.0,3.169925000143887
59,PER-DDQN-Full,123.69205022129185,7,0,7,1767748490.6267657,4100,0,0,2,7,2,9,9,102.76070308685303,2,0.7777777777777778,7,1.0,2.8073549210477178
60,PER-DDQN-Full,171.70481357157252,9,1,9,1767748593.3884573,4101,0,0,0,9,0,9,9,4.034477949142456,0,1.0,9,1.0,3.169925000143887
61,PER-DDQN-Full,157.8939453996369,9,1,9,1767748597.4239357,4102,0,0,0,9,0,9,9,2.7225310802459717,0,1.0,9,1.0,3.169925000143887
62,PER-DDQN-Full,145.01694037144733,8,0,8,1767748600.147455,4103,0,0,1,8,1,9,9,55.091397285461426,1,0.8888888888888888,8,1.0,2.9999999988458437
63,PER-DDQN-Full,170.75883583423104,9,1,9,1767748655.2403529,4104,0,0,0,9,0,9,9,3.501119613647461,0,1.0,9,1.0,3.169925000143887
64,PER-DDQN-Full,141.9118258716036,8,0,8,1767748658.7424715,4105,0,0,1,8,1,9,9,63.615421772003174,1,0.8888888888888888,8,1.0,2.9999999988458437
65,PER-DDQN-Full,179.44990417779815,9,1,9,1767748722.359391,4106,0,0,0,9,0,9,9,2.3235607147216797,0,1.0,9,1.0,3.169925000143887
66,PER-DDQN-Full,179.40507496793455,9,1,9,1767748724.6839561,4107,0,0,0,9,0,9,9,4.0272064208984375,0,1.0,9,1.0,3.169925000143887
67,PER-DDQN-Full,164.0161917129622,9,1,9,1767748728.7121549,4108,0,0,0,9,0,9,9,1.7738676071166992,0,1.0,9,1.0,3.169925000143887
68,PER-DDQN-Full,128.86031277370512,8,0,8,1767748730.4875133,4109,0,0,1,8,1,9,9,65.12527871131897,1,0.8888888888888888,8,1.0,2.9999999988458437
69,PER-DDQN-Full,135.89313277022148,7,0,7,1767748795.614301,4110,0,0,2,7,2,9,9,95.04425382614136,2,0.7777777777777778,7,1.0,2.8073549210477178
70,PER-DDQN-Full,166.6288523836883,9,1,9,1767748890.6595547,4111,0,0,0,9,0,9,9,3.0593454837799072,0,1.0,9,1.0,3.169925000143887
71,PER-DDQN-Full,164.1684515098351,9,1,9,1767748893.7198994,4112,0,0,0,9,0,9,9,4.3277671337127686,0,1.0,9,1.0,3.169925000143887
72,PER-DDQN-Full,163.51027424022814,9,1,9,1767748898.0486605,4113,0,0,0,9,0,9,9,1.7328104972839355,0,1.0,9,1.0,3.169925000143887
73,PER-DDQN-Full,159.65092572633267,8,0,8,1767748899.781963,4114,0,0,1,8,1,9,9,54.8776478767395,1,0.8888888888888888,8,1.0,2.9999999988458437
74,PER-DDQN-Full,126.8777701783049,8,0,8,1767748954.6605992,4115,0,0,1,8,1,9,9,61.25810265541077,1,0.8888888888888888,8,1.0,2.9999999988458437
75,PER-DDQN-Full,133.3322000385297,8,0,8,1767749015.920123,4116,0,0,1,8,1,9,9,51.981056213378906,1,0.8888888888888888,8,1.0,2.9999999988458437
76,PER-DDQN-Full,141.5701527100141,9,1,9,1767749067.9021802,4117,0,0,0,9,0,9,9,4.173783302307129,0,1.0,9,1.0,3.169925000143887
77,PER-DDQN-Full,169.84289965572617,9,1,9,1767749072.0774615,4118,0,0,0,9,0,9,9,1.9221034049987793,0,1.0,9,1.0,3.169925000143887
78,PER-DDQN-Full,155.02288954810274,8,0,8,1767749074.0005622,4119,0,0,1,8,1,9,9,57.54656791687012,1,0.8888888888888888,8,1.0,2.9999999988458437
79,PER-DDQN-Full,156.34471967886998,9,1,9,1767749131.5483513,4120,0,0,0,9,0,9,9,2.44478178024292,0,1.0,9,1.0,3.169925000143887
80,PER-DDQN-Full,160.30872835084966,8,0,8,1767749133.9941323,4121,0,0,1,8,1,9,9,49.444321393966675,1,0.8888888888888888,8,1.0,2.9999999988458437
81,PER-DDQN-Full,101.0538313283721,8,0,8,1767749183.439372,4122,0,0,1,8,1,9,9,62.3151969909668,1,0.8888888888888888,8,1.0,2.9999999988458437
82,PER-DDQN-Full,128.31700885683227,8,0,8,1767749245.7555559,4123,0,0,1,8,1,9,9,60.84163808822632,1,0.8888888888888888,8,1.0,2.9999999988458437
83,PER-DDQN-Full,122.54249422675727,8,0,8,1767749306.597688,4124,0,0,1,8,1,9,9,59.52388143539429,1,0.8888888888888888,8,1.0,2.9999999988458437
84,PER-DDQN-Full,157.097031984696,9,1,9,1767749366.1230755,4125,0,0,0,9,0,9,9,2.459512948989868,0,1.0,9,1.0,3.169925000143887
85,PER-DDQN-Full,174.5003778096653,9,1,9,1767749368.583583,4126,0,0,0,9,0,9,9,3.69976806640625,0,1.0,9,1.0,3.169925000143887
86,PER-DDQN-Full,135.83459555811436,7,0,7,1767749372.2838552,4127,0,0,2,7,2,9,9,89.60358309745789,2,0.7777777777777778,7,1.0,2.8073549210477178
87,PER-DDQN-Full,98.95937365778683,7,0,7,1767749461.887938,4128,0,0,2,7,2,9,9,103.66042351722717,2,0.7777777777777778,7,1.0,2.8073549210477178
88,PER-DDQN-Full,158.89486345200334,9,1,9,1767749565.5488544,4129,0,0,0,9,0,9,9,2.3165855407714844,0,1.0,9,1.0,3.169925000143887
89,PER-DDQN-Full,178.41929967553511,9,1,9,1767749567.866438,4130,0,0,0,9,0,9,9,2.5271964073181152,0,1.0,9,1.0,3.169925000143887
90,PER-DDQN-Full,177.63231689090705,9,1,9,1767749570.3941345,4131,0,0,0,9,0,9,9,2.518993616104126,0,1.0,9,1.0,3.169925000143887
91,PER-DDQN-Full,121.50969658237862,8,0,8,1767749572.914127,4132,0,0,1,8,1,9,9,62.378321409225464,1,0.8888888888888888,8,1.0,2.9999999988458437
92,PER-DDQN-Full,163.52354061691466,8,0,8,1767749635.2933605,4133,0,0,1,8,1,9,9,51.759910583496094,1,0.8888888888888888,8,1.0,2.9999999988458437
93,PER-DDQN-Full,146.68619536926116,9,1,9,1767749687.0542533,4134,0,0,0,9,0,9,9,2.4423041343688965,0,1.0,9,1.0,3.169925000143887
94,PER-DDQN-Full,166.39049511923082,8,0,8,1767749689.4975512,4135,0,0,1,8,1,9,9,50.33405685424805,1,0.8888888888888888,8,1.0,2.9999999988458437
95,PER-DDQN-Full,170.94008457633458,9,1,9,1767749739.832607,4136,0,0,0,9,0,9,9,2.4089114665985107,0,1.0,9,1.0,3.169925000143887
96,PER-DDQN-Full,170.33992930297472,9,1,9,1767749742.2424977,4137,0,0,0,9,0,9,9,2.1619606018066406,0,1.0,9,1.0,3.169925000143887
97,PER-DDQN-Full,159.94428699181924,9,1,9,1767749744.405956,4138,0,0,0,9,0,9,9,1.8849132061004639,0,1.0,9,1.0,3.169925000143887
98,PER-DDQN-Full,165.93474125633065,9,1,9,1767749746.2918665,4139,0,0,0,9,0,9,9,2.13710880279541,0,1.0,9,1.0,3.169925000143887
99,PER-DDQN-Full,152.3493406899982,9,1,9,1767749748.4299805,4140,0,0,0,9,0,9,9,3.7187933921813965,0,1.0,9,1.0,3.169925000143887
1,C51-DDQN,181.4873361014965,9,1,9,1767749752.1840036,5042,0,0,0,9,0,9,9,2.430156707763672,0,1.0,9,1.0,3.169925000143887
2,C51-DDQN,164.16413400201338,9,1,9,1767749754.615162,5043,0,0,0,9,0,9,9,4.649172067642212,0,1.0,9,1.0,3.169925000143887
3,C51-DDQN,202.1716931610838,9,1,9,1767749759.264334,5044,0,0,0,9,0,9,9,1.8122494220733643,0,1.0,9,1.0,3.169925000143887
4,C51-DDQN,152.6145825791698,9,1,9,1767749761.0785713,5045,0,0,0,9,0,9,9,1.810692548751831,0,1.0,9,1.0,3.169925000143887
5,C51-DDQN,189.53743067967866,9,1,9,1767749762.8902693,5046,0,0,0,9,0,9,9,2.355241298675537,0,1.0,9,1.0,3.169925000143887
6,C51-DDQN,174.4786203225778,9,1,9,1767749765.2475126,5047,0,0,0,9,0,9,9,2.2925925254821777,0,1.0,9,1.0,3.169925000143887
7,C51-DDQN,185.1557584205544,9,1,9,1767749767.5411124,5048,0,0,0,9,0,9,9,2.31418514251709,0,1.0,9,1.0,3.169925000143887
8,C51-DDQN,149.10581604819515,9,1,9,1767749769.8562987,5049,0,0,0,9,0,9,9,8.49938678741455,0,1.0,9,1.0,3.169925000143887
9,C51-DDQN,157.85552301211408,9,1,9,1767749778.3566868,5050,0,0,0,9,0,9,9,2.370711088180542,0,1.0,9,1.0,3.169925000143887
10,C51-DDQN,163.26283294233048,9,1,9,1767749780.7283869,5051,0,0,0,9,0,9,9,5.774744510650635,0,1.0,9,1.0,3.169925000143887
11,C51-DDQN,135.2266469191386,7,0,7,1767749786.504123,5052,0,0,2,7,2,9,9,91.52167963981628,2,0.7777777777777778,7,1.0,2.8073549210477178
12,C51-DDQN,133.41155435121217,8,0,8,1767749878.0262218,5053,0,0,1,8,1,9,9,62.27161359786987,1,0.8888888888888888,8,1.0,2.9999999988458437
13,C51-DDQN,139.83891293621957,9,1,9,1767749940.2988493,5054,0,0,0,9,0,9,9,2.240767002105713,0,1.0,9,1.0,3.169925000143887
14,C51-DDQN,158.86256043824693,8,0,8,1767749942.5406203,5055,0,0,1,8,1,9,9,50.91031312942505,1,0.8888888888888888,8,1.0,2.9999999988458437
15,C51-DDQN,137.88290418168583,8,0,8,1767749993.4522235,5056,0,0,1,8,1,9,9,55.952857971191406,1,0.8888888888888888,8,1.0,2.9999999988458437
16,C51-DDQN,106.31721987697675,7,0,7,1767750049.4060814,5057,0,0,2,7,2,9,9,96.40111994743347,2,0.7777777777777778,7,1.0,2.8073549210477178
17,C51-DDQN,131.47504598151806,8,0,8,1767750145.807693,5058,0,0,1,8,1,9,9,52.720184564590454,1,0.8888888888888888,8,1.0,2.9999999988458437
18,C51-DDQN,161.75386650499638,9,1,9,1767750198.5299244,5059,0,0,0,9,0,9,9,2.879927396774292,0,1.0,9,1.0,3.169925000143887
19,C51-DDQN,139.82445825493917,9,1,9,1767750201.410351,5060,0,0,0,9,0,9,9,2.4134669303894043,0,1.0,9,1.0,3.169925000143887
20,C51-DDQN,164.10784660946365,8,0,8,1767750203.824815,5061,0,0,1,8,1,9,9,59.297577142715454,1,0.8888888888888888,8,1.0,2.9999999988458437
21,C51-DDQN,140.9201282357353,8,0,8,1767750263.123884,5062,0,0,1,8,1,9,9,56.906370401382446,1,0.8888888888888888,8,1.0,2.9999999988458437
22,C51-DDQN,155.08976064711266,8,0,8,1767750320.031204,5063,0,0,1,8,1,9,9,55.2488169670105,1,0.8888888888888888,8,1.0,2.9999999988458437
23,C51-DDQN,170.45002409284407,9,1,9,1767750375.2810225,5064,0,0,0,9,0,9,9,2.450521945953369,0,1.0,9,1.0,3.169925000143887
24,C51-DDQN,152.089257051766,8,0,8,1767750377.737741,5065,0,0,1,8,1,9,9,56.499170541763306,1,0.8888888888888888,8,1.0,2.9999999988458437
25,C51-DDQN,163.93725114849065,9,1,9,1767750434.237915,5066,0,0,0,9,0,9,9,1.9985857009887695,0,1.0,9,1.0,3.169925000143887
26,C51-DDQN,165.68917895845607,9,1,9,1767750436.2380102,5067,0,0,0,9,0,9,9,2.453681468963623,0,1.0,9,1.0,3.169925000143887
27,C51-DDQN,157.49546813043855,8,0,8,1767750438.6926928,5068,0,0,1,8,1,9,9,58.98650503158569,1,0.8888888888888888,8,1.0,2.9999999988458437
28,C51-DDQN,141.74815731665583,9,1,9,1767750497.681195,5069,0,0,0,9,0,9,9,9.958959341049194,0,1.0,9,1.0,3.169925000143887
29,C51-DDQN,157.83421197245661,8,0,8,1767750507.6416526,5070,0,0,1,8,1,9,9,61.9561128616333,1,0.8888888888888888,8,1.0,2.9999999988458437
30,C51-DDQN,170.40217459900165,9,1,9,1767750569.5986779,5071,0,0,0,9,0,9,9,4.007406711578369,0,1.0,9,1.0,3.169925000143887
31,C51-DDQN,176.04411352004368,9,1,9,1767750573.6070902,5072,0,0,0,9,0,9,9,2.305436134338379,0,1.0,9,1.0,3.169925000143887
32,C51-DDQN,130.3002549851226,8,0,8,1767750575.9140217,5073,0,0,1,8,1,9,9,58.533259868621826,1,0.8888888888888888,8,1.0,2.9999999988458437
33,C51-DDQN,185.7452335353588,9,1,9,1767750634.4477866,5074,0,0,0,9,0,9,9,2.0635926723480225,0,1.0,9,1.0,3.169925000143887
34,C51-DDQN,165.51836376086666,9,1,9,1767750636.5123787,5075,0,0,0,9,0,9,9,3.471453905105591,0,1.0,9,1.0,3.169925000143887
35,C51-DDQN,165.39918186030695,9,1,9,1767750639.9854717,5076,0,0,0,9,0,9,9,2.1346163749694824,0,1.0,9,1.0,3.169925000143887
36,C51-DDQN,139.5860597202489,8,0,8,1767750642.1210883,5077,0,0,1,8,1,9,9,56.709959745407104,1,0.8888888888888888,8,1.0,2.9999999988458437
37,C51-DDQN,127.80582270764913,7,0,7,1767750698.8320405,5078,0,0,2,7,2,9,9,89.46949315071106,2,0.7777777777777778,7,1.0,2.8073549210477178
38,C51-DDQN,156.34102636581088,8,0,8,1767750788.3030338,5079,0,0,1,8,1,9,9,57.46554660797119,1,0.8888888888888888,8,1.0,2.9999999988458437
39,C51-DDQN,140.39910022173692,8,0,8,1767750845.7690809,5080,0,0,1,8,1,9,9,57.33774018287659,1,0.8888888888888888,8,1.0,2.9999999988458437
40,C51-DDQN,164.3187165729763,9,1,9,1767750903.1082344,5081,0,0,0,9,0,9,9,4.096005916595459,0,1.0,9,1.0,3.169925000143887
41,C51-DDQN,133.64334909182006,8,0,8,1767750907.2047389,5082,0,0,1,8,1,9,9,58.606966972351074,1,0.8888888888888888,8,1.0,2.9999999988458437
42,C51-DDQN,153.9145853755138,9,1,9,1767750965.8127005,5083,0,0,0,9,0,9,9,2.4019482135772705,0,1.0,9,1.0,3.169925000143887
43,C51-DDQN,162.13093749301783,9,1,9,1767750968.2156532,5084,0,0,0,9,0,9,9,2.5322399139404297,0,1.0,9,1.0,3.169925000143887
44,C51-DDQN,174.01573214510378,9,1,9,1767750970.7493854,5085,0,0,0,9,0,9,9,1.7952451705932617,0,1.0,9,1.0,3.169925000143887
45,C51-DDQN,126.50000721976298,7,0,7,1767750972.5456343,5086,0,0,2,7,2,9,9,89.32449984550476,2,0.7777777777777778,7,1.0,2.8073549210477178
46,C51-DDQN,169.482977346587,9,1,9,1767751061.8711283,5087,0,0,0,9,0,9,9,5.963409185409546,0,1.0,9,1.0,3.169925000143887
47,C51-DDQN,175.7877917797504,9,1,9,1767751067.8355412,5088,0,0,0,9,0,9,9,2.539702892303467,0,1.0,9,1.0,3.169925000143887
48,C51-DDQN,166.17925436833255,9,1,9,1767751070.376251,5089,0,0,0,9,0,9,9,1.9862995147705078,0,1.0,9,1.0,3.169925000143887
49,C51-DDQN,128.13509914692978,8,0,8,1767751072.3635511,5090,0,0,1,8,1,9,9,56.49886512756348,1,0.8888888888888888,8,1.0,2.9999999988458437
50,C51-DDQN,173.5474393294852,9,1,9,1767751128.8634136,5091,0,0,0,9,0,9,9,2.000392198562622,0,1.0,9,1.0,3.169925000143887
51,C51-DDQN,151.59656772098313,9,1,9,1767751130.8648198,5092,0,0,0,9,0,9,9,2.047057628631592,0,1.0,9,1.0,3.169925000143887
52,C51-DDQN,140.89558621554102,9,1,9,1767751132.9123764,5093,0,0,0,9,0,9,9,4.068040370941162,0,1.0,9,1.0,3.169925000143887
53,C51-DDQN,148.31833374275135,7,0,7,1767751136.9809153,5094,0,0,2,7,2,9,9,82.67134165763855,2,0.7777777777777778,7,1.0,2.8073549210477178
54,C51-DDQN,127.87337127712951,8,0,8,1767751219.6527581,5095,0,0,1,8,1,9,9,53.17587113380432,1,0.8888888888888888,8,1.0,2.9999999988458437
55,C51-DDQN,128.1017137302985,8,0,8,1767751272.829554,5096,0,0,1,8,1,9,9,61.601449728012085,1,0.8888888888888888,8,1.0,2.9999999988458437
56,C51-DDQN,164.40364996992503,9,1,9,1767751334.4320033,5097,0,0,0,9,0,9,9,1.7911219596862793,0,1.0,9,1.0,3.169925000143887
57,C51-DDQN,176.4003533479899,9,1,9,1767751336.224633,5098,0,0,0,9,0,9,9,2.3312127590179443,0,1.0,9,1.0,3.169925000143887
58,C51-DDQN,140.23008634740842,8,0,8,1767751338.556849,5099,0,0,1,8,1,9,9,55.405866861343384,1,0.8888888888888888,8,1.0,2.9999999988458437
59,C51-DDQN,146.26497249500068,8,0,8,1767751393.9632144,5100,0,0,1,8,1,9,9,65.31677889823914,1,0.8888888888888888,8,1.0,2.9999999988458437
60,C51-DDQN,178.54519954576142,9,1,9,1767751459.2809863,5101,0,0,0,9,0,9,9,4.144438028335571,0,1.0,9,1.0,3.169925000143887
61,C51-DDQN,168.05211779935127,9,1,9,1767751463.4269235,5102,0,0,0,9,0,9,9,3.754199981689453,0,1.0,9,1.0,3.169925000143887
62,C51-DDQN,101.471124698989,7,0,7,1767751467.1821158,5103,0,0,2,7,2,9,9,137.86552953720093,2,0.7777777777777778,7,1.0,2.8073549210477178
63,C51-DDQN,130.80629473219653,8,0,8,1767751605.0491424,5104,0,0,1,8,1,9,9,60.0903582572937,1,0.8888888888888888,8,1.0,2.9999999988458437
64,C51-DDQN,159.93568133499787,9,1,9,1767751665.1404932,5105,0,0,0,9,0,9,9,2.570225477218628,0,1.0,9,1.0,3.169925000143887
65,C51-DDQN,177.85969833719435,9,1,9,1767751667.7117126,5106,0,0,0,9,0,9,9,2.769568681716919,0,1.0,9,1.0,3.169925000143887
66,C51-DDQN,171.07756679605768,9,1,9,1767751670.481782,5107,0,0,0,9,0,9,9,3.9223363399505615,0,1.0,9,1.0,3.169925000143887
67,C51-DDQN,158.96525671755634,9,1,9,1767751674.4046185,5108,0,0,0,9,0,9,9,3.159184455871582,0,1.0,9,1.0,3.169925000143887
68,C51-DDQN,194.35354707964015,9,1,9,1767751677.564295,5109,0,0,0,9,0,9,9,2.113929033279419,0,1.0,9,1.0,3.169925000143887
69,C51-DDQN,199.7258825487961,9,1,9,1767751679.6787238,5110,0,0,0,9,0,9,9,2.1995468139648438,0,1.0,9,1.0,3.169925000143887
70,C51-DDQN,149.55315245592436,9,1,9,1767751681.8793962,5111,0,0,0,9,0,9,9,5.412618637084961,0,1.0,9,1.0,3.169925000143887
71,C51-DDQN,135.73813057380704,8,0,8,1767751687.293528,5112,0,0,1,8,1,9,9,55.50227165222168,1,0.8888888888888888,8,1.0,2.9999999988458437
72,C51-DDQN,138.2612990688047,8,0,8,1767751742.7978003,5113,0,0,1,8,1,9,9,56.72018480300903,1,0.8888888888888888,8,1.0,2.9999999988458437
73,C51-DDQN,121.9897011188789,8,0,8,1767751799.5184855,5114,0,0,1,8,1,9,9,58.80572152137756,1,0.8888888888888888,8,1.0,2.9999999988458437
74,C51-DDQN,183.4338507181525,9,1,9,1767751858.3251996,5115,0,0,0,9,0,9,9,2.2733869552612305,0,1.0,9,1.0,3.169925000143887
75,C51-DDQN,116.83879482242907,7,0,7,1767751860.599579,5116,0,0,2,7,2,9,9,94.73709797859192,2,0.7777777777777778,7,1.0,2.8073549210477178
76,C51-DDQN,102.7681237063069,8,0,8,1767751955.3376706,5117,0,0,1,8,1,9,9,60.028212547302246,1,0.8888888888888888,8,1.0,2.9999999988458437
77,C51-DDQN,141.3155567738913,8,0,8,1767752015.3668833,5118,0,0,1,8,1,9,9,59.38915991783142,1,0.8888888888888888,8,1.0,2.9999999988458437
78,C51-DDQN,127.6729055118812,8,0,8,1767752074.7575483,5119,0,0,1,8,1,9,9,60.47254395484924,1,0.8888888888888888,8,1.0,2.9999999988458437
79,C51-DDQN,158.33117951895338,9,1,9,1767752135.2315261,5120,0,0,0,9,0,9,9,4.017177104949951,0,1.0,9,1.0,3.169925000143887
80,C51-DDQN,164.59972450328263,9,1,9,1767752139.249701,5121,0,0,0,9,0,9,9,2.0628249645233154,0,1.0,9,1.0,3.169925000143887
81,C51-DDQN,160.05768548291593,9,1,9,1767752141.31353,5122,0,0,0,9,0,9,9,2.155532121658325,0,1.0,9,1.0,3.169925000143887
82,C51-DDQN,158.4542394814646,9,1,9,1767752143.470061,5123,0,0,0,9,0,9,9,2.236163854598999,0,1.0,9,1.0,3.169925000143887
83,C51-DDQN,158.06880154436527,8,0,8,1767752145.7079318,5124,0,0,1,8,1,9,9,54.770829916000366,1,0.8888888888888888,8,1.0,2.9999999988458437
84,C51-DDQN,164.05322903448118,9,1,9,1767752200.4802556,5125,0,0,0,9,0,9,9,2.3524227142333984,0,1.0,9,1.0,3.169925000143887
85,C51-DDQN,171.35329722582617,9,1,9,1767752202.8331792,5126,0,0,0,9,0,9,9,2.1160011291503906,0,1.0,9,1.0,3.169925000143887
86,C51-DDQN,166.74889764063425,9,1,9,1767752204.9501817,5127,0,0,0,9,0,9,9,2.174163818359375,0,1.0,9,1.0,3.169925000143887
87,C51-DDQN,183.5992480330856,9,1,9,1767752207.1253455,5128,0,0,0,9,0,9,9,2.0721404552459717,0,1.0,9,1.0,3.169925000143887
88,C51-DDQN,179.92606911301237,9,1,9,1767752209.1979768,5129,0,0,0,9,0,9,9,3.5543761253356934,0,1.0,9,1.0,3.169925000143887
89,C51-DDQN,192.77901447723173,9,1,9,1767752212.7533543,5130,0,0,0,9,0,9,9,1.6849863529205322,0,1.0,9,1.0,3.169925000143887
90,C51-DDQN,123.06589519349781,8,0,8,1767752214.439338,5131,0,0,1,8,1,9,9,51.47057008743286,1,0.8888888888888888,8,1.0,2.9999999988458437
91,C51-DDQN,158.82094964178782,9,1,9,1767752265.9114215,5132,0,0,0,9,0,9,9,3.887686014175415,0,1.0,9,1.0,3.169925000143887
92,C51-DDQN,155.4745427228283,9,1,9,1767752269.7996063,5133,0,0,0,9,0,9,9,4.019743204116821,0,1.0,9,1.0,3.169925000143887
93,C51-DDQN,164.60060574507287,9,1,9,1767752273.8198414,5134,0,0,0,9,0,9,9,2.131263017654419,0,1.0,9,1.0,3.169925000143887
94,C51-DDQN,154.25615202927722,9,1,9,1767752275.9521022,5135,0,0,0,9,0,9,9,2.5206472873687744,0,1.0,9,1.0,3.169925000143887
95,C51-DDQN,180.94621603135266,9,1,9,1767752278.4742572,5136,0,0,0,9,0,9,9,1.6577513217926025,0,1.0,9,1.0,3.169925000143887
96,C51-DDQN,130.3338646924277,8,0,8,1767752280.1325107,5137,0,0,1,8,1,9,9,63.679242849349976,1,0.8888888888888888,8,1.0,2.9999999988458437
97,C51-DDQN,164.61644204092696,9,1,9,1767752343.8137527,5138,0,0,0,9,0,9,9,2.8156306743621826,0,1.0,9,1.0,3.169925000143887
98,C51-DDQN,129.90253138945707,6,0,6,1767752346.630398,5139,0,0,3,6,3,9,9,119.74177122116089,3,0.6666666666666666,6,1.0,2.584962499855539
99,C51-DDQN,186.05472990171157,9,1,9,1767752466.3731873,5140,0,0,0,9,0,9,9,2.071697235107422,0,1.0,9,1.0,3.169925000143887
1,SAC-Discrete,152.06906875636517,9,1,9,1767752468.483015,6042,0,0,0,9,0,9,9,3.976004123687744,0,1.0,9,1.0,3.169925000143887
2,SAC-Discrete,146.09633926227562,9,1,9,1767752472.4607692,6043,0,0,0,9,0,9,9,3.8153600692749023,0,1.0,9,1.0,3.169925000143887
3,SAC-Discrete,160.99708292836834,9,1,9,1767752476.2770438,6044,0,0,0,9,0,9,9,6.077721118927002,0,1.0,9,1.0,3.169925000143887
4,SAC-Discrete,172.29837761030075,9,1,9,1767752482.3557644,6045,0,0,0,9,0,9,9,3.9367129802703857,0,1.0,9,1.0,3.169925000143887
5,SAC-Discrete,121.96301354423623,7,0,7,1767752486.2934694,6046,0,0,2,7,2,9,9,106.10876703262329,2,0.7777777777777778,7,1.0,2.8073549210477178
6,SAC-Discrete,122.8038972371306,8,0,8,1767752592.403144,6047,0,0,1,8,1,9,9,49.24087333679199,1,0.8888888888888888,8,1.0,2.9999999988458437
7,SAC-Discrete,144.68736209779217,9,1,9,1767752641.6450555,6048,0,0,0,9,0,9,9,4.29338526725769,0,1.0,9,1.0,3.169925000143887
8,SAC-Discrete,174.19260453337617,9,1,9,1767752645.9394457,6049,0,0,0,9,0,9,9,2.3401436805725098,0,1.0,9,1.0,3.169925000143887
9,SAC-Discrete,145.95704923210837,8,0,8,1767752648.2801025,6050,0,0,1,8,1,9,9,52.740771770477295,1,0.8888888888888888,8,1.0,2.9999999988458437
10,SAC-Discrete,177.9534364618478,9,1,9,1767752701.0218678,6051,0,0,0,9,0,9,9,1.8930273056030273,0,1.0,9,1.0,3.169925000143887
11,SAC-Discrete,160.83768312896808,9,1,9,1767752702.9158878,6052,0,0,0,9,0,9,9,2.3791630268096924,0,1.0,9,1.0,3.169925000143887
12,SAC-Discrete,170.1326530824859,9,1,9,1767752705.2960477,6053,0,0,0,9,0,9,9,1.9064085483551025,0,1.0,9,1.0,3.169925000143887
