episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
147,261.50447807823275,9,5,0.07642853975205566,0.15285707950411132,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
148,340.54303364015186,9,5,-0.14832474688310082,-0.29664949376620164,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
149,262.1177520802055,8,5,0.08028406199386584,0.16056812398773168,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
150,308.83687462523073,9,5,0.7544686659863644,1.5089373319727288,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
151,307.8289017554874,9,5,0.5665898045954434,1.1331796091908868,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
152,338.17366239463115,9,5,0.6842921405690001,1.3685842811380002,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
153,192.71245352573558,9,5,0.0,0.0,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
154,269.7391101471922,9,5,1.4906683176227227,2.9813366352454453,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
155,303.97050201757656,9,5,1.1894911816132197,2.3789823632264393,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
156,321.2137511971457,9,5,1.4571162975710716,2.9142325951421433,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
157,233.9101119560898,9,5,0.6709402074060893,1.3418804148121786,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
158,286.79488714657873,9,5,0.5248564205808257,1.0497128411616514,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
159,232.45103684789166,9,5,0.38754623155532864,0.7750924631106573,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
160,247.80545631536376,9,5,0.9391030968504929,1.8782061937009857,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
161,203.9361977669747,8,5,0.6424417436794722,1.2848834873589443,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
162,230.0801162349898,8,5,0.11389991862007132,0.22779983724014263,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
163,254.21372486063308,9,5,0.9056717987042991,1.8113435974085983,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
164,295.0629318678986,8,5,0.15763367035671427,0.31526734071342855,8,0.8888888888888888,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
165,330.5146661518252,9,5,1.4024761861180317,2.8049523722360634,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
166,309.59521551365054,9,5,1.2164840362150633,2.4329680724301266,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
167,264.8266265672558,9,5,0.6378000698728179,1.2756001397456358,9,1.0,MASAC,grid4_cubes9_rrt_viz,RRT Viz,123,2
