episode,model,reward,length,success,picks,start_time,seed,collisions,rrt_failures,pick_failures,successful_picks,unreachable_cubes,optimal_steps,total_cubes,duration,unattempted_picks,path_efficiency,unique_actions,action_diversity_ratio,action_entropy
74,DDPG,145.39645180620374,9,1,9,1767763704.823861,2115,0,0,0,9,0,9,9,2.2193403244018555,0,1.0,9,1.0,3.169925000143887
75,DDPG,142.5559437610496,9,1,9,1767763707.0441988,2116,0,0,0,9,0,9,9,2.757479429244995,0,1.0,9,1.0,3.169925000143887
76,DDPG,141.82950402053154,9,1,9,1767763709.8026783,2117,0,0,0,9,0,9,9,4.030618667602539,0,1.0,9,1.0,3.169925000143887
77,DDPG,105.01633958858936,8,0,8,1767763713.8342981,2118,0,0,1,8,1,9,9,61.27701020240784,1,0.8888888888888888,8,1.0,2.9999999988458437
78,DDPG,163.94627855570468,9,1,9,1767763775.112313,2119,0,0,0,9,0,9,9,2.247358798980713,0,1.0,9,1.0,3.169925000143887
79,DDPG,169.3523409814868,9,1,9,1767763777.360678,2120,0,0,0,9,0,9,9,1.938277006149292,0,1.0,9,1.0,3.169925000143887
80,DDPG,145.71716719142103,9,1,9,1767763779.29996,2121,0,0,0,9,0,9,9,2.241513729095459,0,1.0,9,1.0,3.169925000143887
81,DDPG,133.5048041478921,8,0,8,1767763781.5424716,2122,0,0,1,8,1,9,9,59.33129596710205,1,0.8888888888888888,8,1.0,2.9999999988458437
82,DDPG,172.71748484475248,9,1,9,1767763840.8753295,2123,0,0,0,9,0,9,9,2.765801429748535,0,1.0,9,1.0,3.169925000143887
83,DDPG,150.02312768933683,8,0,8,1767763843.642634,2124,0,0,1,8,1,9,9,56.13777995109558,1,0.8888888888888888,8,1.0,2.9999999988458437
84,DDPG,127.46226531497814,9,1,9,1767763899.7814167,2125,0,0,0,9,0,9,9,2.5994975566864014,0,1.0,9,1.0,3.169925000143887
85,DDPG,149.34949409613694,9,1,9,1767763902.38182,2126,0,0,0,9,0,9,9,2.2953128814697266,0,1.0,9,1.0,3.169925000143887
86,DDPG,125.43286671630838,9,1,9,1767763904.6776319,2127,0,0,0,9,0,9,9,2.2809555530548096,0,1.0,9,1.0,3.169925000143887
87,DDPG,143.5620309966839,9,1,9,1767763906.9590917,2128,0,0,0,9,0,9,9,2.491297483444214,0,1.0,9,1.0,3.169925000143887
88,DDPG,132.70672716042958,8,0,8,1767763909.4513183,2129,0,0,1,8,1,9,9,58.261282205581665,1,0.8888888888888888,8,1.0,2.9999999988458437
89,DDPG,141.00603012084704,8,0,8,1767763967.7136467,2130,0,0,1,8,1,9,9,61.599666357040405,1,0.8888888888888888,8,1.0,2.9999999988458437
90,DDPG,122.23415413955018,8,0,8,1767764029.3142343,2131,0,0,1,8,1,9,9,61.15967321395874,1,0.8888888888888888,8,1.0,2.9999999988458437
91,DDPG,178.9249705181688,9,1,9,1767764090.4748907,2132,0,0,0,9,0,9,9,2.232363224029541,0,1.0,9,1.0,3.169925000143887
92,DDPG,134.67454356547188,9,1,9,1767764092.7077532,2133,0,0,0,9,0,9,9,4.068112373352051,0,1.0,9,1.0,3.169925000143887
93,DDPG,157.7885585827879,9,1,9,1767764096.7773626,2134,0,0,0,9,0,9,9,2.0390446186065674,0,1.0,9,1.0,3.169925000143887
94,DDPG,145.00087029483632,8,0,8,1767764098.8174124,2135,0,0,1,8,1,9,9,55.078407764434814,1,0.8888888888888888,8,1.0,2.9999999988458437
95,DDPG,127.01570723220304,7,0,7,1767764153.8972332,2136,0,0,2,7,2,9,9,96.04766631126404,2,0.7777777777777778,7,1.0,2.8073549210477178
96,DDPG,117.554701388143,8,0,8,1767764249.9453917,2137,0,0,1,8,1,9,9,60.75583529472351,1,0.8888888888888888,8,1.0,2.9999999988458437
97,DDPG,131.63168109570648,8,0,8,1767764310.702735,2138,0,0,1,8,1,9,9,56.75369644165039,1,0.8888888888888888,8,1.0,2.9999999988458437
98,DDPG,137.27007397185332,8,0,8,1767764367.457959,2139,0,0,1,8,1,9,9,60.31514263153076,1,0.8888888888888888,8,1.0,2.9999999988458437
99,DDPG,131.41951495692328,8,0,8,1767764427.7741013,2140,0,0,1,8,1,9,9,54.06681251525879,1,0.8888888888888888,8,1.0,2.9999999988458437
1,TD3,142.72680041966532,9,1,9,1767764481.8802967,3042,0,0,0,9,0,9,9,2.2676665782928467,0,1.0,9,1.0,3.169925000143887
2,TD3,155.65446921920324,9,1,9,1767764484.148456,3043,0,0,0,9,0,9,9,2.0037758350372314,0,1.0,9,1.0,3.169925000143887
3,TD3,161.90649862747765,9,1,9,1767764486.1527307,3044,0,0,0,9,0,9,9,2.144233465194702,0,1.0,9,1.0,3.169925000143887
4,TD3,142.83894456191115,9,1,9,1767764488.2974644,3045,0,0,0,9,0,9,9,4.708463668823242,0,1.0,9,1.0,3.169925000143887
5,TD3,162.64077250002236,9,1,9,1767764493.0064194,3046,0,0,0,9,0,9,9,3.6149888038635254,0,1.0,9,1.0,3.169925000143887
6,TD3,158.48701298587594,9,1,9,1767764496.622405,3047,0,0,0,9,0,9,9,3.8737213611602783,0,1.0,9,1.0,3.169925000143887
7,TD3,159.79298160628773,9,1,9,1767764500.4976482,3048,0,0,0,9,0,9,9,2.2284538745880127,0,1.0,9,1.0,3.169925000143887
8,TD3,154.28557352521545,9,1,9,1767764502.7291126,3049,0,0,0,9,0,9,9,4.139922142028809,0,1.0,9,1.0,3.169925000143887
9,TD3,102.05392411691525,7,0,7,1767764506.8700333,3050,0,0,2,7,2,9,9,105.63376569747925,2,0.7777777777777778,7,1.0,2.8073549210477178
10,TD3,136.48451403206386,9,1,9,1767764612.5048,3051,0,0,0,9,0,9,9,2.2550299167633057,0,1.0,9,1.0,3.169925000143887
11,TD3,129.58526671026956,8,0,8,1767764614.7603302,3052,0,0,1,8,1,9,9,55.45404839515686,1,0.8888888888888888,8,1.0,2.9999999988458437
12,TD3,180.28769037285642,9,1,9,1767764670.2153716,3053,0,0,0,9,0,9,9,2.2614455223083496,0,1.0,9,1.0,3.169925000143887
13,TD3,190.0197613870008,9,1,9,1767764672.4773157,3054,0,0,0,9,0,9,9,1.9193084239959717,0,1.0,9,1.0,3.169925000143887
14,TD3,151.12543597021318,8,0,8,1767764674.3981485,3055,0,0,1,8,1,9,9,57.59477210044861,1,0.8888888888888888,8,1.0,2.9999999988458437
15,TD3,123.71267597634997,8,0,8,1767764731.9943767,3056,0,0,1,8,1,9,9,61.818015813827515,1,0.8888888888888888,8,1.0,2.9999999988458437
16,TD3,190.86222378930506,9,1,9,1767764793.8133938,3057,0,0,0,9,0,9,9,1.8635447025299072,0,1.0,9,1.0,3.169925000143887
17,TD3,169.63486806855727,9,1,9,1767764795.6774378,3058,0,0,0,9,0,9,9,3.0210225582122803,0,1.0,9,1.0,3.169925000143887
18,TD3,132.8215174755789,9,1,9,1767764798.6989582,3059,0,0,0,9,0,9,9,4.0730977058410645,0,1.0,9,1.0,3.169925000143887
19,TD3,137.0986682862251,8,0,8,1767764802.7730548,3060,0,0,1,8,1,9,9,55.82678031921387,1,0.8888888888888888,8,1.0,2.9999999988458437
20,TD3,132.9871722745587,8,0,8,1767764858.600835,3061,0,0,1,8,1,9,9,71.58036303520203,1,0.8888888888888888,8,1.0,2.9999999988458437
21,TD3,144.7268091124834,9,1,9,1767764930.1821213,3062,0,0,0,9,0,9,9,2.3093149662017822,0,1.0,9,1.0,3.169925000143887
22,TD3,156.5303655252508,9,1,9,1767764932.4924343,3063,0,0,0,9,0,9,9,1.936366081237793,0,1.0,9,1.0,3.169925000143887
23,TD3,146.79907736764278,9,1,9,1767764934.4297972,3064,0,0,0,9,0,9,9,2.139918804168701,0,1.0,9,1.0,3.169925000143887
24,TD3,160.78296106079034,9,1,9,1767764936.5707223,3065,0,0,0,9,0,9,9,4.2179388999938965,0,1.0,9,1.0,3.169925000143887
25,TD3,137.31887801252853,8,0,8,1767764940.789659,3066,0,0,1,8,1,9,9,53.70518898963928,1,0.8888888888888888,8,1.0,2.9999999988458437
26,TD3,159.35658610392034,9,1,9,1767764994.4968507,3067,0,0,0,9,0,9,9,2.2254178524017334,0,1.0,9,1.0,3.169925000143887
27,TD3,136.25435418071174,8,0,8,1767764996.724486,3068,0,0,1,8,1,9,9,53.859424352645874,1,0.8888888888888888,8,1.0,2.9999999988458437
28,TD3,126.55492557560908,7,0,7,1767765050.584912,3069,0,0,2,7,2,9,9,91.36327409744263,2,0.7777777777777778,7,1.0,2.8073549210477178
29,TD3,174.4567036527122,9,1,9,1767765141.9491894,3070,0,0,0,9,0,9,9,2.4817209243774414,0,1.0,9,1.0,3.169925000143887
30,TD3,137.72096052137425,9,1,9,1767765144.4319086,3071,0,0,0,9,0,9,9,2.5705249309539795,0,1.0,9,1.0,3.169925000143887
31,TD3,154.12336310699862,9,1,9,1767765147.0034332,3072,0,0,0,9,0,9,9,2.191345691680908,0,1.0,9,1.0,3.169925000143887
32,TD3,162.59811190756903,9,1,9,1767765149.195787,3073,0,0,0,9,0,9,9,2.6725947856903076,0,1.0,9,1.0,3.169925000143887
33,TD3,147.57482344969145,9,1,9,1767765151.8693817,3074,0,0,0,9,0,9,9,2.1195919513702393,0,1.0,9,1.0,3.169925000143887
34,TD3,176.60960676641935,9,1,9,1767765153.9899716,3075,0,0,0,9,0,9,9,2.0673577785491943,0,1.0,9,1.0,3.169925000143887
35,TD3,143.75143671945327,9,1,9,1767765156.0583217,3076,0,0,0,9,0,9,9,2.2267417907714844,0,1.0,9,1.0,3.169925000143887
36,TD3,141.32200026282945,9,1,9,1767765158.2860568,3077,0,0,0,9,0,9,9,2.121089458465576,0,1.0,9,1.0,3.169925000143887
37,TD3,120.29245764205619,7,0,7,1767765160.408138,3078,0,0,2,7,2,9,9,101.24810123443604,2,0.7777777777777778,7,1.0,2.8073549210477178
38,TD3,131.90094532116407,9,1,9,1767765261.6572392,3079,0,0,0,9,0,9,9,2.47174334526062,0,1.0,9,1.0,3.169925000143887
39,TD3,161.05472725932373,9,1,9,1767765264.1299756,3080,0,0,0,9,0,9,9,2.403113603591919,0,1.0,9,1.0,3.169925000143887
40,TD3,159.59115136101775,9,1,9,1767765266.5340934,3081,0,0,0,9,0,9,9,1.699406385421753,0,1.0,9,1.0,3.169925000143887
41,TD3,153.54464888299702,9,1,9,1767765268.2334998,3082,0,0,0,9,0,9,9,2.2632813453674316,0,1.0,9,1.0,3.169925000143887
42,TD3,118.23773709163544,8,0,8,1767765270.4977782,3083,0,0,1,8,1,9,9,58.34334063529968,1,0.8888888888888888,8,1.0,2.9999999988458437
43,TD3,110.24096945562457,8,0,8,1767765328.8426168,3084,0,0,1,8,1,9,9,58.949928522109985,1,0.8888888888888888,8,1.0,2.9999999988458437
44,TD3,139.3820395962618,9,1,9,1767765387.7940476,3085,0,0,0,9,0,9,9,2.588569402694702,0,1.0,9,1.0,3.169925000143887
45,TD3,134.45362625367224,9,1,9,1767765390.383621,3086,0,0,0,9,0,9,9,2.3648040294647217,0,1.0,9,1.0,3.169925000143887
46,TD3,146.2848496325687,9,1,9,1767765392.7489166,3087,0,0,0,9,0,9,9,4.032918691635132,0,1.0,9,1.0,3.169925000143887
47,TD3,98.50896926148826,7,0,7,1767765396.7828283,3088,0,0,2,7,2,9,9,100.9508924484253,2,0.7777777777777778,7,1.0,2.8073549210477178
48,TD3,132.43762558072575,9,1,9,1767765497.7352276,3089,0,0,0,9,0,9,9,2.0137434005737305,0,1.0,9,1.0,3.169925000143887
49,TD3,133.21462613338696,9,1,9,1767765499.7504725,3090,0,0,0,9,0,9,9,7.5859925746917725,0,1.0,9,1.0,3.169925000143887
50,TD3,143.22775736476186,9,1,9,1767765507.3374574,3091,0,0,0,9,0,9,9,3.8621366024017334,0,1.0,9,1.0,3.169925000143887
51,TD3,160.70359661942024,9,1,9,1767765511.2005916,3092,0,0,0,9,0,9,9,1.8985517024993896,0,1.0,9,1.0,3.169925000143887
52,TD3,176.76215123273056,9,1,9,1767765513.100137,3093,0,0,0,9,0,9,9,2.3060970306396484,0,1.0,9,1.0,3.169925000143887
53,TD3,142.83802304354475,9,1,9,1767765515.4072292,3094,0,0,0,9,0,9,9,2.5511043071746826,0,1.0,9,1.0,3.169925000143887
54,TD3,161.97206585817773,9,1,9,1767765517.9593258,3095,0,0,0,9,0,9,9,3.8094842433929443,0,1.0,9,1.0,3.169925000143887
55,TD3,151.55359358830592,9,1,9,1767765521.7698069,3096,0,0,0,9,0,9,9,3.9366092681884766,0,1.0,9,1.0,3.169925000143887
56,TD3,100.99313710352078,7,0,7,1767765525.7079146,3097,0,0,2,7,2,9,9,110.28996562957764,2,0.7777777777777778,7,1.0,2.8073549210477178
57,TD3,144.42657100484905,9,1,9,1767765635.9983792,3098,0,0,0,9,0,9,9,4.267399549484253,0,1.0,9,1.0,3.169925000143887
58,TD3,145.21359720066704,9,1,9,1767765640.2667725,3099,0,0,0,9,0,9,9,2.2039613723754883,0,1.0,9,1.0,3.169925000143887
59,TD3,156.8734290003183,9,1,9,1767765642.4712331,3100,0,0,0,9,0,9,9,2.396461009979248,0,1.0,9,1.0,3.169925000143887
60,TD3,165.91123639141108,9,1,9,1767765644.868695,3101,0,0,0,9,0,9,9,4.059155225753784,0,1.0,9,1.0,3.169925000143887
61,TD3,137.83790227426982,9,1,9,1767765648.928844,3102,0,0,0,9,0,9,9,2.269157648086548,0,1.0,9,1.0,3.169925000143887
62,TD3,129.55887940702343,8,0,8,1767765651.199,3103,0,0,1,8,1,9,9,61.03599715232849,1,0.8888888888888888,8,1.0,2.9999999988458437
63,TD3,116.40875192271207,8,0,8,1767765712.2361193,3104,0,0,1,8,1,9,9,64.27140998840332,1,0.8888888888888888,8,1.0,2.9999999988458437
64,TD3,118.66108835290063,8,0,8,1767765776.5090232,3105,0,0,1,8,1,9,9,66.33915376663208,1,0.8888888888888888,8,1.0,2.9999999988458437
65,TD3,117.72274406574638,8,0,8,1767765842.8491697,3106,0,0,1,8,1,9,9,58.48933815956116,1,0.8888888888888888,8,1.0,2.9999999988458437
66,TD3,119.51539739502698,8,0,8,1767765901.3395,3107,0,0,1,8,1,9,9,58.11285924911499,1,0.8888888888888888,8,1.0,2.9999999988458437
67,TD3,151.69778629165296,9,1,9,1767765959.4532824,3108,0,0,0,9,0,9,9,2.3372251987457275,0,1.0,9,1.0,3.169925000143887
68,TD3,131.97600118047458,8,0,8,1767765961.7915149,3109,0,0,1,8,1,9,9,61.22617435455322,1,0.8888888888888888,8,1.0,2.9999999988458437
69,TD3,173.67918007713592,9,1,9,1767766023.018683,3110,0,0,0,9,0,9,9,2.0362517833709717,0,1.0,9,1.0,3.169925000143887
70,TD3,165.86094968849787,9,1,9,1767766025.0559177,3111,0,0,0,9,0,9,9,2.3003907203674316,0,1.0,9,1.0,3.169925000143887
71,TD3,157.264240851838,9,1,9,1767766027.3573172,3112,0,0,0,9,0,9,9,2.0956625938415527,0,1.0,9,1.0,3.169925000143887
72,TD3,95.0276428217936,6,0,6,1767766029.454126,3113,0,0,3,6,3,9,9,132.75803184509277,3,0.6666666666666666,6,1.0,2.584962499855539
73,TD3,146.45760875779388,9,1,9,1767766162.2136564,3114,0,0,0,9,0,9,9,4.0062549114227295,0,1.0,9,1.0,3.169925000143887
74,TD3,123.44194956268535,9,1,9,1767766166.2214181,3115,0,0,0,9,0,9,9,5.298332214355469,0,1.0,9,1.0,3.169925000143887
75,TD3,155.74777002283128,9,1,9,1767766171.5212622,3116,0,0,0,9,0,9,9,2.4536116123199463,0,1.0,9,1.0,3.169925000143887
76,TD3,165.23940363406615,9,1,9,1767766173.975867,3117,0,0,0,9,0,9,9,2.1689608097076416,0,1.0,9,1.0,3.169925000143887
77,TD3,169.3553064087895,9,1,9,1767766176.1460793,3118,0,0,0,9,0,9,9,1.985069751739502,0,1.0,9,1.0,3.169925000143887
78,TD3,169.30145576081054,9,1,9,1767766178.131649,3119,0,0,0,9,0,9,9,2.1029279232025146,0,1.0,9,1.0,3.169925000143887
79,TD3,144.67699810054756,9,1,9,1767766180.2355733,3120,0,0,0,9,0,9,9,2.750713348388672,0,1.0,9,1.0,3.169925000143887
80,TD3,133.74356999205784,8,0,8,1767766182.987843,3121,0,0,1,8,1,9,9,58.451438426971436,1,0.8888888888888888,8,1.0,2.9999999988458437
81,TD3,161.41153047064813,9,1,9,1767766241.4397779,3122,0,0,0,9,0,9,9,3.664008140563965,0,1.0,9,1.0,3.169925000143887
82,TD3,154.7028796793855,9,1,9,1767766245.1047893,3123,0,0,0,9,0,9,9,3.834674119949341,0,1.0,9,1.0,3.169925000143887
83,TD3,145.48427274154625,8,0,8,1767766248.9409742,3124,0,0,1,8,1,9,9,57.42351198196411,1,0.8888888888888888,8,1.0,2.9999999988458437
84,TD3,118.0140402400001,7,0,7,1767766306.3654847,3125,0,0,2,7,2,9,9,84.02182173728943,2,0.7777777777777778,7,1.0,2.8073549210477178
85,TD3,164.11489310205175,9,1,9,1767766390.3883,3126,0,0,0,9,0,9,9,2.2208635807037354,0,1.0,9,1.0,3.169925000143887
86,TD3,153.8497565175586,9,1,9,1767766392.6106696,3127,0,0,0,9,0,9,9,1.812199354171753,0,1.0,9,1.0,3.169925000143887
87,TD3,139.4639086263973,8,0,8,1767766394.426368,3128,0,0,1,8,1,9,9,51.154441833496094,1,0.8888888888888888,8,1.0,2.9999999988458437
88,TD3,167.99016663249134,9,1,9,1767766445.5818105,3129,0,0,0,9,0,9,9,2.717967987060547,0,1.0,9,1.0,3.169925000143887
89,TD3,83.6649501140879,7,0,7,1767766448.301785,3130,0,0,2,7,2,9,9,104.82645630836487,2,0.7777777777777778,7,1.0,2.8073549210477178
90,TD3,168.2897453835517,9,1,9,1767766553.1297514,3131,0,0,0,9,0,9,9,1.9967396259307861,0,1.0,9,1.0,3.169925000143887
91,TD3,109.67771130727661,7,0,7,1767766555.1279845,3132,0,0,2,7,2,9,9,93.0631365776062,2,0.7777777777777778,7,1.0,2.8073549210477178
92,TD3,113.68327147652695,8,0,8,1767766648.1921215,3133,0,0,1,8,1,9,9,93.15165781974792,1,0.8888888888888888,8,1.0,2.9999999988458437
93,TD3,81.18776875358958,7,0,7,1767766741.3447726,3134,0,0,2,7,2,9,9,104.34447193145752,2,0.7777777777777778,7,1.0,2.8073549210477178
94,TD3,142.32765847481764,9,1,9,1767766845.6901515,3135,0,0,0,9,0,9,9,2.1837892532348633,0,1.0,9,1.0,3.169925000143887
95,TD3,149.74845025589423,9,1,9,1767766847.8749404,3136,0,0,0,9,0,9,9,3.797366142272949,0,1.0,9,1.0,3.169925000143887
96,TD3,161.52405756052792,9,1,9,1767766851.6733038,3137,0,0,0,9,0,9,9,3.843128204345703,0,1.0,9,1.0,3.169925000143887
97,TD3,159.96317788449952,9,1,9,1767766855.5174243,3138,0,0,0,9,0,9,9,2.462904214859009,0,1.0,9,1.0,3.169925000143887
98,TD3,154.5211806552777,9,1,9,1767766857.9813204,3139,0,0,0,9,0,9,9,2.052096366882324,0,1.0,9,1.0,3.169925000143887
99,TD3,110.94248851532237,6,0,6,1767766860.034416,3140,0,0,3,6,3,9,9,127.53209614753723,3,0.6666666666666666,6,1.0,2.584962499855539
1,PPO-Continuous,166.63971762039284,9,1,9,1767766987.5966558,4042,0,0,0,9,0,9,9,2.2701611518859863,0,1.0,9,1.0,3.169925000143887
2,PPO-Continuous,184.36864714231183,9,1,9,1767766989.867823,4043,0,0,0,9,0,9,9,4.030155181884766,0,1.0,9,1.0,3.169925000143887
3,PPO-Continuous,95.86295685380993,6,0,6,1767766993.8984845,4044,0,0,3,6,3,9,9,124.56693410873413,3,0.6666666666666666,6,1.0,2.584962499855539
4,PPO-Continuous,151.63157220271643,9,1,9,1767767118.4664185,4045,0,0,0,9,0,9,9,2.7786149978637695,0,1.0,9,1.0,3.169925000143887
5,PPO-Continuous,162.2673501553817,8,0,8,1767767121.2460332,4046,0,0,1,8,1,9,9,60.26035761833191,1,0.8888888888888888,8,1.0,2.9999999988458437
6,PPO-Continuous,144.45399635152674,9,1,9,1767767181.5089087,4047,0,0,0,9,0,9,9,4.822336673736572,0,1.0,9,1.0,3.169925000143887
7,PPO-Continuous,135.4060407253717,9,1,9,1767767186.3322387,4048,0,0,0,9,0,9,9,2.356768846511841,0,1.0,9,1.0,3.169925000143887
8,PPO-Continuous,150.592024070079,9,1,9,1767767188.689506,4049,0,0,0,9,0,9,9,1.912745714187622,0,1.0,9,1.0,3.169925000143887
9,PPO-Continuous,156.52333969704625,9,1,9,1767767190.6032562,4050,0,0,0,9,0,9,9,4.093980312347412,0,1.0,9,1.0,3.169925000143887
10,PPO-Continuous,133.68599513578852,9,1,9,1767767194.6977413,4051,0,0,0,9,0,9,9,3.814168930053711,0,1.0,9,1.0,3.169925000143887
11,PPO-Continuous,117.60909298221323,8,0,8,1767767198.51441,4052,0,0,1,8,1,9,9,63.807984352111816,1,0.8888888888888888,8,1.0,2.9999999988458437
12,PPO-Continuous,163.82780171778597,9,1,9,1767767262.323394,4053,0,0,0,9,0,9,9,2.399068832397461,0,1.0,9,1.0,3.169925000143887
13,PPO-Continuous,152.1804584635194,9,1,9,1767767264.7234569,4054,0,0,0,9,0,9,9,2.046398639678955,0,1.0,9,1.0,3.169925000143887
14,PPO-Continuous,120.35591156747972,8,0,8,1767767266.7713554,4055,0,0,1,8,1,9,9,57.921574115753174,1,0.8888888888888888,8,1.0,2.9999999988458437
15,PPO-Continuous,119.9312376383323,8,0,8,1767767324.6954226,4056,0,0,1,8,1,9,9,55.43336343765259,1,0.8888888888888888,8,1.0,2.9999999988458437
16,PPO-Continuous,127.8885423694929,8,0,8,1767767380.1297798,4057,0,0,1,8,1,9,9,55.53360295295715,1,0.8888888888888888,8,1.0,2.9999999988458437
17,PPO-Continuous,154.87938942179773,9,1,9,1767767435.6648362,4058,0,0,0,9,0,9,9,2.7943201065063477,0,1.0,9,1.0,3.169925000143887
18,PPO-Continuous,103.4208951192135,8,0,8,1767767438.4601562,4059,0,0,1,8,1,9,9,59.61472153663635,1,0.8888888888888888,8,1.0,2.9999999988458437
19,PPO-Continuous,103.92626270737665,7,0,7,1767767498.076385,4060,0,0,2,7,2,9,9,110.15482831001282,2,0.7777777777777778,7,1.0,2.8073549210477178
20,PPO-Continuous,154.03281486053874,9,1,9,1767767608.2332094,4061,0,0,0,9,0,9,9,3.0153589248657227,0,1.0,9,1.0,3.169925000143887
21,PPO-Continuous,158.7087423457051,9,1,9,1767767611.2500684,4062,0,0,0,9,0,9,9,3.107504367828369,0,1.0,9,1.0,3.169925000143887
22,PPO-Continuous,151.90021264099204,9,1,9,1767767614.3590715,4063,0,0,0,9,0,9,9,2.7814929485321045,0,1.0,9,1.0,3.169925000143887
23,PPO-Continuous,130.64327832594088,9,1,9,1767767617.1420655,4064,0,0,0,9,0,9,9,2.462146520614624,0,1.0,9,1.0,3.169925000143887
24,PPO-Continuous,166.84098237052427,9,1,9,1767767619.6052244,4065,0,0,0,9,0,9,9,2.233957052230835,0,1.0,9,1.0,3.169925000143887
25,PPO-Continuous,160.49046184866575,9,1,9,1767767621.8406823,4066,0,0,0,9,0,9,9,2.655942916870117,0,1.0,9,1.0,3.169925000143887
26,PPO-Continuous,167.5670927446233,9,1,9,1767767624.4976256,4067,0,0,0,9,0,9,9,1.8715457916259766,0,1.0,9,1.0,3.169925000143887
27,PPO-Continuous,87.49547692832695,6,0,6,1767767626.37017,4068,0,0,3,6,3,9,9,128.32366824150085,3,0.6666666666666666,6,1.0,2.584962499855539
28,PPO-Continuous,163.32600511874497,9,1,9,1767767754.6938384,4069,0,0,0,9,0,9,9,3.1111838817596436,0,1.0,9,1.0,3.169925000143887
29,PPO-Continuous,113.64682065452043,8,0,8,1767767757.8065407,4070,0,0,1,8,1,9,9,53.96651911735535,1,0.8888888888888888,8,1.0,2.9999999988458437
30,PPO-Continuous,134.84375873068097,8,0,8,1767767811.773569,4071,0,0,1,8,1,9,9,54.23261857032776,1,0.8888888888888888,8,1.0,2.9999999988458437
31,PPO-Continuous,141.72965542065464,8,0,8,1767767866.0066898,4072,0,0,1,8,1,9,9,58.53509187698364,1,0.8888888888888888,8,1.0,2.9999999988458437
32,PPO-Continuous,168.397693916697,9,1,9,1767767924.543297,4073,0,0,0,9,0,9,9,2.3057940006256104,0,1.0,9,1.0,3.169925000143887
33,PPO-Continuous,133.37038131258765,9,1,9,1767767926.8500938,4074,0,0,0,9,0,9,9,3.140846014022827,0,1.0,9,1.0,3.169925000143887
34,PPO-Continuous,138.39633710881856,9,1,9,1767767929.99194,4075,0,0,0,9,0,9,9,5.851148843765259,0,1.0,9,1.0,3.169925000143887
35,PPO-Continuous,128.87567946368242,9,1,9,1767767935.8440926,4076,0,0,0,9,0,9,9,2.2176811695098877,0,1.0,9,1.0,3.169925000143887
36,PPO-Continuous,149.37678041211996,9,1,9,1767767938.0627694,4077,0,0,0,9,0,9,9,2.394472122192383,0,1.0,9,1.0,3.169925000143887
37,PPO-Continuous,107.10694276340934,7,0,7,1767767940.458247,4078,0,0,2,7,2,9,9,102.48136162757874,2,0.7777777777777778,7,1.0,2.8073549210477178
38,PPO-Continuous,150.6086206793927,9,1,9,1767768042.9401085,4079,0,0,0,9,0,9,9,4.129884958267212,0,1.0,9,1.0,3.169925000143887
39,PPO-Continuous,172.31566986445705,9,1,9,1767768047.070995,4080,0,0,0,9,0,9,9,4.019427061080933,0,1.0,9,1.0,3.169925000143887
40,PPO-Continuous,148.9010155273018,9,1,9,1767768051.0913363,4081,0,0,0,9,0,9,9,2.057175636291504,0,1.0,9,1.0,3.169925000143887
41,PPO-Continuous,124.075634413508,8,0,8,1767768053.1490104,4082,0,0,1,8,1,9,9,56.82909655570984,1,0.8888888888888888,8,1.0,2.9999999988458437
42,PPO-Continuous,158.44988989333004,9,1,9,1767768109.979598,4083,0,0,0,9,0,9,9,4.815075874328613,0,1.0,9,1.0,3.169925000143887
43,PPO-Continuous,151.08758871632784,9,1,9,1767768114.7956753,4084,0,0,0,9,0,9,9,4.222367763519287,0,1.0,9,1.0,3.169925000143887
44,PPO-Continuous,147.59252681075134,9,1,9,1767768119.0190358,4085,0,0,0,9,0,9,9,6.20517635345459,0,1.0,9,1.0,3.169925000143887
45,PPO-Continuous,170.98723393772298,9,1,9,1767768125.2252336,4086,0,0,0,9,0,9,9,1.9057457447052002,0,1.0,9,1.0,3.169925000143887
46,PPO-Continuous,159.83065696180898,8,0,8,1767768127.1324763,4087,0,0,1,8,1,9,9,53.184536933898926,1,0.8888888888888888,8,1.0,2.9999999988458437
47,PPO-Continuous,142.84011851880337,9,1,9,1767768180.3179243,4088,0,0,0,9,0,9,9,2.2511215209960938,0,1.0,9,1.0,3.169925000143887
48,PPO-Continuous,143.7551591305844,9,1,9,1767768182.5705523,4089,0,0,0,9,0,9,9,2.866290807723999,0,1.0,9,1.0,3.169925000143887
49,PPO-Continuous,121.94391448733887,9,1,9,1767768185.437837,4090,0,0,0,9,0,9,9,4.413697004318237,0,1.0,9,1.0,3.169925000143887
50,PPO-Continuous,167.13834115526106,8,0,8,1767768189.8520255,4091,0,0,1,8,1,9,9,55.94900417327881,1,0.8888888888888888,8,1.0,2.9999999988458437
51,PPO-Continuous,121.50577126751185,9,1,9,1767768245.8015232,4092,0,0,0,9,0,9,9,3.71991229057312,0,1.0,9,1.0,3.169925000143887
52,PPO-Continuous,160.01297335144204,9,1,9,1767768249.5219314,4093,0,0,0,9,0,9,9,2.416782855987549,0,1.0,9,1.0,3.169925000143887
53,PPO-Continuous,136.9435866422658,8,0,8,1767768251.9397128,4094,0,0,1,8,1,9,9,65.11936855316162,1,0.8888888888888888,8,1.0,2.9999999988458437
