step,episode,loss,step_reward,epsilon,q_value,episode_reward,episode_length,avg_reward_100,success_rate
357,59,,20.749801,1.000000,-0.011403,54.948888,3,150.210719,1.000000
358,59,,25.533563,1.000000,-0.091999,80.482451,4,150.210719,1.000000
359,59,,23.630083,1.000000,-0.078522,104.112534,5,150.210719,1.000000
360,59,,73.240847,1.000000,-0.146282,177.353381,6,150.210719,1.000000
361,60,,31.458169,1.000000,-0.007189,31.458169,1,150.663097,1.000000
362,60,,27.954999,1.000000,-0.080304,59.413167,2,150.663097,1.000000
363,60,,16.561683,1.000000,-0.158147,75.974851,3,150.663097,1.000000
364,60,,26.108594,1.000000,0.211773,102.083444,4,150.663097,1.000000
365,60,,18.302204,1.000000,-0.016365,120.385649,5,150.663097,1.000000
366,60,,56.928140,1.000000,0.152695,177.313789,6,150.663097,1.000000
