Timestep,DDQN_Rolling_Std,PPO_Rolling_Std
22601,0.2660945281152087,4.087913701649113
22701,0.35729380937237254,4.087913701649113
22801,0.47182951135694806,4.087913701649113
22901,0.324006514084968,4.087913701649113
23001,0.21431357979583646,4.087913701649113
23101,0.7455779634556253,4.087913701649113
23201,0.2727682184577935,4.087913701649113
23301,0.4306902170645437,4.087913701649113
23401,0.4147452214015494,4.087913701649113
23501,0.3520942964351343,4.087913701649113
23601,0.42505476903334877,4.496889784792366
23701,0.1754755847932566,4.496889784792366
23801,0.49438368672365973,4.496889784792366
23901,0.3371435781945204,4.496889784792366
24001,0.458772668870132,4.496889784792366
24101,0.43867664485776375,4.496889784792366
24201,0.35857253020428376,4.496889784792366
24301,0.18590231065854246,4.496889784792366
24401,0.15806019972770333,4.496889784792366
24501,0.25501403302270703,4.496889784792366
24601,0.2902668925469508,4.496889784792366
24701,0.34142750749687467,4.496889784792366
24801,0.3331369203865625,4.496889784792366
24901,0.6183239228131648,4.496889784792366
25001,0.3287485966554141,4.496889784792366
25101,0.30757348782007815,4.496889784792366
25201,0.43012939192578364,4.496889784792366
25301,0.5179458810959967,4.496889784792366
25401,0.4126168433415629,4.496889784792366
25501,0.2375190836388052,4.496889784792366
25601,0.2664511973455002,3.5951942181944245
25701,0.2510882170808563,3.5951942181944245
25801,0.26699152711548996,3.5951942181944245
25901,0.4991263319376036,3.5951942181944245
26001,0.2936500484139647,3.5951942181944245
26101,0.43611442426804914,3.5951942181944245
26201,0.3092485846652394,3.5951942181944245
26301,0.3951594808687824,3.5951942181944245
26401,0.3796327268608846,3.5951942181944245
26501,0.5519377181279133,3.5951942181944245
26601,0.46770974230446943,3.5951942181944245
26701,0.24177966794969133,3.5951942181944245
26801,0.6128315387949942,3.5951942181944245
26901,0.412567877912896,3.5951942181944245
27001,0.5367602979584926,3.5951942181944245
27101,0.31593426102096794,3.5951942181944245
27201,0.4651578436816945,3.5951942181944245
27301,0.22446460823757017,3.5951942181944245
27401,0.3503639308431058,3.5951942181944245
27501,0.40472466226978876,3.5951942181944245
27601,0.28591158196150174,3.5951942181944245
27701,0.49800436374726226,2.543216100221795
27801,0.505605761117043,2.543216100221795
27901,0.6441168318251135,2.543216100221795
28001,0.3513561566464283,2.543216100221795
28101,0.44918675044445794,2.543216100221795
28201,0.3495176861957491,2.543216100221795
28301,0.2746088085062141,2.543216100221795
28401,0.2989447165726844,2.543216100221795
28501,0.3683393950403504,2.543216100221795
28601,0.46786727197691114,2.543216100221795
28701,0.3943068528786356,2.543216100221795
28801,0.2229885974336395,2.543216100221795
28901,0.4105261805745056,2.543216100221795
29001,0.22992580550506653,2.543216100221795
29101,0.27520131822163035,2.543216100221795
29201,0.4498302129680189,2.543216100221795
29301,0.44458207273691047,2.543216100221795
29401,0.2848597606049233,2.543216100221795
29501,0.357804493745715,2.543216100221795
29601,0.1880006595801253,2.543216100221795
29701,0.42682945293398156,2.543216100221795
29801,0.3424483797169446,2.543216100221795
29901,0.27217278575135184,2.543216100221795
