episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
66,121.59540014043345,8,5,1.0477000702167305,2.095400140433461,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
67,110.32680803378885,8,5,0.9134040168944271,1.8268080337888541,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
68,178.91122954758154,9,5,-0.04438522620922314,-0.08877045241844628,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
69,125.10956944045881,9,5,0.30478472022940417,0.6095694404588083,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
70,85.82805368664988,9,5,1.4140268433249408,2.8280536866498815,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
71,121.71945710206748,9,5,0.35972855103374135,0.7194571020674827,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
72,199.54414763337863,9,5,0.5220738166893284,1.0441476333786568,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
73,100.42594512400585,9,5,1.7129725620029266,3.425945124005853,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
74,166.56825978495397,9,5,0.5341298924769879,1.0682597849539759,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
75,69.22820193674202,9,5,0.8641009683710129,1.7282019367420258,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
76,120.0290454248914,8,5,0.014522712445700248,0.029045424891400495,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
77,84.09690198768038,9,5,0.2984509938401938,0.5969019876803876,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
78,125.09423212781444,9,5,1.2971160639072212,2.5942321278144425,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
79,141.29417405878155,8,5,1.647087029390784,3.294174058781568,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
80,103.49003369345671,9,5,1.745016846728356,3.490033693456712,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
81,82.57704657398867,8,5,0.5385232869943297,1.0770465739886594,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
82,68.9269088020527,9,5,0.7134544010263474,1.4269088020526948,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
83,123.59420951409427,9,5,0.2971047570471407,0.5942095140942814,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
84,70.7232477528721,9,5,0.8616238764360482,1.7232477528720964,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
85,207.22935339896958,8,5,1.3646766994847854,2.729353398969571,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
86,29.6784102556269,9,5,0.8392051278134496,1.6784102556268992,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
87,110.29063743194406,9,5,0.8953187159720333,1.7906374319440665,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
88,83.70043895009287,9,5,1.1002194750464374,2.2004389500928747,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
89,166.16496375510417,9,5,1.3324818775520955,2.664963755104191,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
90,65.48196087905465,9,5,0.4909804395273263,0.9819608790546526,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
91,44.13966329004403,9,5,1.0698316450220138,2.1396632900440276,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
92,44.5130652895176,9,5,1.2565326447587997,2.5130652895175993,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
93,85.76906749966868,9,5,1.3845337498343402,2.7690674996686804,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
94,98.14721734061247,9,5,1.3236086703062369,2.6472173406124737,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
95,83.92583483299082,9,5,1.2129174164954097,2.4258348329908195,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
96,120.06372233433811,9,5,0.0318611671690584,0.0637223343381168,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
97,161.41419846751012,8,5,0.20709923375506412,0.41419846751012823,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
98,141.13284034363414,8,5,1.5664201718170818,3.1328403436341636,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
99,66.08503720630068,9,5,0.542518603150344,1.085037206300688,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
100,218.25227873866538,8,5,1.376139369332693,2.752278738665386,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
101,125.26859947247593,9,5,0.3842997362379671,0.7685994724759342,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
102,123.0972739912559,7,5,1.0486369956279549,2.0972739912559097,7,0.7777777777777778,MASAC,grid4_cubes9_astar,A*,-1,1
103,122.03727348847477,9,5,0.26863674423738726,0.5372734884747745,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
104,68.53037843617918,9,5,0.5151892180895861,1.0303784361791721,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
105,124.97147707715526,9,5,1.2357385385776314,2.4714770771552628,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
106,146.05727696041487,8,5,0.5286384802074272,1.0572769604148544,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
107,122.27528517263767,9,5,0.6376425863188304,1.2752851726376608,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
108,127.26850613160221,9,5,0.634253065801108,1.268506131602216,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
109,166.1363259750907,9,5,0.318162987545352,0.636325975090704,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
110,128.16403968117615,9,5,1.3320198405880745,2.664039681176149,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
111,210.81795177057197,9,5,0.6589758852859879,1.3179517705719759,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
112,78.96522662509341,9,5,-0.017386687453293748,-0.034773374906587495,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
113,137.65281423917907,9,5,1.326407119589541,2.652814239179082,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
114,98.28712803854948,8,5,1.3935640192747427,2.7871280385494854,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
115,122.81021710333782,7,5,0.9051085516689116,1.8102171033378232,7,0.7777777777777778,MASAC,grid4_cubes9_astar,A*,-1,1
116,161.02248437039043,9,5,1.0112421851952251,2.0224843703904503,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
117,209.7900353255223,9,5,0.8950176627611598,1.7900353255223196,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
118,162.8900762532632,9,5,0.19503812663159625,0.3900762532631925,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
119,162.72289324668515,9,5,0.11144662334256661,0.22289324668513322,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
120,121.8342601033643,9,5,0.16713005168215278,0.33426010336430556,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
121,29.643614017681344,9,5,0.8218070088406713,1.6436140176813425,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
122,29.634142124370797,9,5,0.8170710621853978,1.6341421243707956,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
123,121.70693012280552,9,5,0.10346506140276202,0.20693012280552403,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
124,44.42247362043496,9,5,1.2112368102174789,2.4224736204349577,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
125,177.32306175993298,9,5,1.4115308799665032,2.8230617599330063,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
