global_timestep,episode,step_in_episode,reward,cumulative_reward,reshuffled,distance_reduced,time_saved,cubes_picked,done,truncated,algorithm,scenario,planner,seed,run_id
115,13,9,0.0,181.98255418079737,False,1.4912770903986778,2.9825541807973557,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
116,14,1,43.89311264275669,43.89311264275669,True,0.9465563213783469,1.8931126427566938,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
117,14,2,0.0,43.89311264275669,False,0.9465563213783469,1.8931126427566938,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
118,14,3,0.0,43.89311264275669,True,0.9465563213783469,1.8931126427566938,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
119,14,4,0.0,43.89311264275669,True,0.9465563213783469,1.8931126427566938,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
120,14,5,38.918371202526444,82.81148384528313,True,0.6557419226415693,1.3114838452831385,5,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
121,14,6,38.8804432173351,121.69192706261823,True,0.34596353130911905,0.6919270626182381,6,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
122,14,7,0.0,121.69192706261823,False,0.34596353130911905,0.6919270626182381,7,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
123,14,8,0.0,121.69192706261823,False,0.34596353130911905,0.6919270626182381,8,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
124,14,9,0.0,121.69192706261823,False,0.34596353130911905,0.6919270626182381,9,True,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
125,15,1,41.1135610952803,41.1135610952803,True,0.056780547640151946,0.11356109528030389,1,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
126,15,2,41.266094575765,82.3796556710453,True,0.1898278355226537,0.3796556710453074,2,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
127,15,3,0.0,82.3796556710453,True,0.1898278355226537,0.3796556710453074,3,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
128,15,4,0.0,82.3796556710453,True,0.1898278355226537,0.3796556710453074,4,False,False,MASAC,grid4_cubes9_rrt_viz,RRT Viz,42,1
