episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
103,201.8474533956197,9,5,1.423726697809856,2.847453395619712,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
104,200.54831692038726,9,5,0.7741584601936391,1.5483169203872782,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
105,193.22528742848849,9,5,1.1126437142442511,2.2252874284885023,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
106,200.395440130404,10,5,1.4477200652020152,2.8954401304040305,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
107,121.53108182226867,50,5,0.7655409111343414,1.5310818222686828,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
108,202.0459337478752,50,5,0.7729668739376119,1.5459337478752238,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
109,202.07610377131653,9,5,0.7880518856582692,1.5761037713165384,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
110,80.53104692482452,50,5,0.765523462412264,1.531046924824528,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
111,204.42543183215318,9,5,1.212715916076594,2.425431832153188,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
112,195.67004963271785,9,5,0.8350248163589333,1.6700496327178667,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
113,162.36303302215538,9,5,0.6815165110776942,1.3630330221553884,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
114,201.8276155835266,9,5,0.6638077917633107,1.3276155835266215,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
115,191.8290372729168,9,5,1.1645186364583986,2.329037272916797,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
116,201.6664958655389,9,5,1.3332479327694537,2.6664958655389075,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
117,162.01868823176014,9,5,0.5093441158800767,1.0186882317601533,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
118,200.32302102132067,9,5,1.4115105106603414,2.8230210213206828,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
119,201.63032712994766,9,5,0.5651635649738362,1.1303271299476725,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
120,202.10366382657242,9,5,0.8018319132862142,1.6036638265724283,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
121,160.83457326458893,9,5,0.6672866322944682,1.3345732645889363,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
122,200.68117681043483,9,5,0.8405884052174266,1.6811768104348532,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
123,201.088308541945,9,5,1.0441542709725078,2.0883085419450156,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
124,200.2490524770362,50,5,0.6245262385181093,1.2490524770362186,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
125,205.63525721328594,11,5,1.067628606642979,2.135257213285958,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
126,160.98623853927242,9,5,0.7431192696362183,1.4862385392724367,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
127,203.17253708301735,9,5,0.5862685415086797,1.1725370830173594,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
128,201.73412510650493,9,5,0.617062553252476,1.234125106504952,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
129,205.0444070388589,9,5,0.7722035194294627,1.5444070388589255,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
130,119.82095606992955,50,5,0.6604780349647768,1.3209560699295535,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
131,201.7667565466506,9,5,0.6333782733253145,1.266756546650629,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
132,200.76283700550832,9,5,0.8814185027541617,1.7628370055083233,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
133,203.42457677646104,9,5,0.7122883882305249,1.4245767764610497,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
134,192.80688151983662,9,5,0.9034407599183234,1.8068815198366468,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
135,163.37312143610916,9,5,0.43656071805458474,0.8731214361091695,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
136,120.39053828946678,50,5,0.19526914473339352,0.39053828946678704,6,0.6666666666666666,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
137,161.18366752831304,9,5,1.5918337641565277,3.1836675283130553,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
138,201.89577455605306,9,5,0.697887278026531,1.395774556053062,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
139,121.02367481266708,9,5,0.5118374063335449,1.0236748126670898,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
140,202.17990108786773,9,5,0.8399505439338735,1.679901087867747,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
141,200.95829237784184,9,5,0.979146188920925,1.95829237784185,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
142,160.11058800182803,50,5,0.3052940009140271,0.6105880018280542,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
143,163.2302800373932,9,5,0.3651400186965983,0.7302800373931966,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
144,161.88516831403362,9,5,0.44258415701681825,0.8851683140336365,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
145,161.96086924838028,9,5,0.4804346241901438,0.9608692483802876,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
146,161.6689044237672,10,5,1.084452211883609,2.168904423767218,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
147,191.80511069474946,9,5,1.1525553473747314,2.305110694749463,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
148,202.26497053615495,9,5,0.8824852680774833,1.7649705361549666,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
149,200.8108231073494,9,5,0.9054115536747029,1.8108231073494059,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
150,119.99277754060356,50,5,0.7463887703017834,1.4927775406035668,2,0.2222222222222222,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
151,120.79631670986862,50,5,0.39815835493431395,0.7963167098686279,7,0.7777777777777778,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
152,189.6816019545529,9,5,0.8408009772764446,1.6816019545528893,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
153,203.2422752624626,9,5,0.621137631231313,1.242275262462626,9,1.0,MASAC,grid4_cubes9_rrt_isaacsim,Isaac Sim RRT,123,2
