episode,model,seed,agent1_reward,success,cubes_picked,pick_failures,successful_picks,unreachable_cubes,path_efficiency,action_entropy,agent2_reward,reshuffles_performed,total_distance_reduced,total_time_saved,total_reward,episode_length,duration,timestamp,planner,grid_size,num_cubes
11,PPO-Continuous+MASAC,123,-472.9933728632287,False,1,0,1,8,1.0,0.0,200.5041185861702,5,0.7520592930851033,1.5041185861702067,-272.48925427705854,50,1.1576416492462158,2026-01-19T11:27:18.831966,Isaac Sim RRT,4,9
12,PPO-Continuous+MASAC,123,-473.3191544429792,False,1,0,1,8,1.0,0.0,200.81553247468807,5,0.907766237344044,1.815532474688088,-272.5036219682911,50,1.1505236625671387,2026-01-19T11:27:20.002565,Isaac Sim RRT,4,9
13,PPO-Continuous+MASAC,123,-471.8619001215309,False,1,0,1,8,1.0,0.0,201.40243866502,5,1.2012193325099996,2.402438665019999,-270.4594614565109,50,1.3163836002349854,2026-01-19T11:27:21.355947,Isaac Sim RRT,4,9
14,PPO-Continuous+MASAC,123,-473.0229445320888,False,1,0,1,8,1.0,0.0,181.12661387978744,5,1.0633069398937276,2.126613879787455,-291.89633065230134,50,1.1270534992218018,2026-01-19T11:27:22.534597,Isaac Sim RRT,4,9
15,PPO-Continuous+MASAC,123,-472.6608951725053,False,1,0,1,8,1.0,0.0,181.3234327083702,5,1.1617163541851094,2.323432708370219,-291.3374624641351,50,1.2191355228424072,2026-01-19T11:27:23.806897,Isaac Sim RRT,4,9
16,PPO-Continuous+MASAC,123,-470.0407775596234,False,1,0,1,8,1.0,0.0,201.90578492938232,5,0.7028924646911672,1.4057849293823343,-268.1349926302411,50,1.3680579662322998,2026-01-19T11:27:25.194487,Isaac Sim RRT,4,9
17,PPO-Continuous+MASAC,123,-472.6126552379859,False,1,0,1,8,1.0,0.0,202.49864562808227,5,0.9993228140411428,1.9986456280822855,-270.11400960990363,50,1.3524787425994873,2026-01-19T11:27:26.597069,Isaac Sim RRT,4,9
18,PPO-Continuous+MASAC,123,-473.1421274256824,False,1,0,1,8,1.0,0.0,202.34260693090297,5,0.9213034654514964,1.8426069309029929,-270.7995204947795,50,1.4123656749725342,2026-01-19T11:27:28.068522,Isaac Sim RRT,4,9
19,PPO-Continuous+MASAC,123,-472.22280371324774,False,1,0,1,8,1.0,0.0,200.52521481572342,5,0.7626074078617147,1.5252148157234293,-271.6975888975243,50,1.235093355178833,2026-01-19T11:27:29.346350,Isaac Sim RRT,4,9
20,PPO-Continuous+MASAC,123,-472.9933728632287,False,1,0,1,8,1.0,0.0,200.81999614297104,5,1.6599980714855245,3.319996142971049,-272.1733767202577,50,1.4455528259277344,2026-01-19T11:27:30.825330,Isaac Sim RRT,4,9
1,SAC-Continuous+MASAC,123,-502.9933728632287,False,1,0,1,8,1.0,0.0,143.6174174195404,5,0.8087087097702077,1.6174174195404154,-359.3759554436883,50,5.613198518753052,2026-01-19T11:28:27.239923,Isaac Sim RRT,4,9
2,SAC-Continuous+MASAC,123,-502.9933728632287,False,1,0,1,8,1.0,0.0,202.24587603865814,5,0.8729380193290761,1.7458760386581522,-300.7474968245706,50,5.567089080810547,2026-01-19T11:28:32.833862,Isaac Sim RRT,4,9
3,SAC-Continuous+MASAC,123,-502.9933728632287,False,1,0,1,8,1.0,0.0,142.15699424802017,5,0.8284971240100911,1.6569942480201822,-360.83637861520856,50,5.633952856063843,2026-01-19T11:28:38.517422,Isaac Sim RRT,4,9
4,SAC-Continuous+MASAC,123,-470.21858396597395,False,1,0,1,8,1.0,0.0,203.0142230039711,5,0.507111501985555,1.01422300397111,-267.20436096200285,50,1.2550156116485596,2026-01-19T11:28:39.789518,Isaac Sim RRT,4,9
5,SAC-Continuous+MASAC,123,-470.33382696325083,False,1,0,1,8,1.0,0.0,201.91729577838134,5,0.7086478891906789,1.4172957783813578,-268.4165311848695,50,1.429206132888794,2026-01-19T11:28:41.239242,Isaac Sim RRT,4,9
6,SAC-Continuous+MASAC,123,-470.3037904170825,False,1,0,1,8,1.0,0.0,201.54484393655014,5,0.5224219682750753,1.0448439365501505,-268.75894648053236,50,1.4007453918457031,2026-01-19T11:28:42.677567,Isaac Sim RRT,4,9
7,SAC-Continuous+MASAC,123,-465.2860503490196,False,1,0,1,8,1.0,0.0,202.47144641934585,5,0.23572320967293292,0.47144641934586584,-262.81460392967375,50,1.4282073974609375,2026-01-19T11:28:44.169760,Isaac Sim RRT,4,9
8,SAC-Continuous+MASAC,123,-477.7689801419226,False,1,0,1,8,1.0,0.0,203.02515789328766,5,0.5125789466438344,1.0251578932876688,-274.74382224863496,50,1.1632280349731445,2026-01-19T11:28:45.391144,Isaac Sim RRT,4,9
9,SAC-Continuous+MASAC,123,-470.2957957601316,False,1,0,1,8,1.0,0.0,201.94022288380813,5,0.7201114419040731,1.4402228838081461,-268.3555728763235,50,1.1061079502105713,2026-01-19T11:28:46.544447,Isaac Sim RRT,4,9
10,SAC-Continuous+MASAC,123,-475.38751014902255,False,1,0,1,8,1.0,0.0,201.55683955012512,5,0.5284197750625661,1.0568395501251322,-273.8306705988974,50,1.271451473236084,2026-01-19T11:28:47.833916,Isaac Sim RRT,4,9
11,SAC-Continuous+MASAC,123,-471.98963841773434,False,1,0,1,8,1.0,0.0,202.64005895911407,5,0.3200294795570424,0.6400589591140848,-269.34957945862027,50,1.2796642780303955,2026-01-19T11:28:49.151221,Isaac Sim RRT,4,9
12,SAC-Continuous+MASAC,123,-502.9933728632287,False,1,0,1,8,1.0,0.0,142.24190166054916,5,0.870950830274587,1.741901660549174,-360.75147120267957,50,5.324905633926392,2026-01-19T11:28:54.535733,Isaac Sim RRT,4,9
13,SAC-Continuous+MASAC,123,-502.9933728632287,False,1,0,1,8,1.0,0.0,202.23308184205246,5,0.8665409210262349,1.7330818420524698,-300.7602910211763,50,5.604804992675781,2026-01-19T11:29:00.163106,Isaac Sim RRT,4,9
14,SAC-Continuous+MASAC,123,-469.67447188347677,False,1,0,1,8,1.0,0.0,193.2429734991905,5,1.121486749595253,2.242973499190506,-276.4314983842863,50,1.3073418140411377,2026-01-19T11:29:01.516513,Isaac Sim RRT,4,9
15,SAC-Continuous+MASAC,123,-470.32749492302185,False,1,0,1,8,1.0,0.0,200.46842982827377,5,0.7342149141368917,1.4684298282737833,-269.8590650947481,50,1.2062807083129883,2026-01-19T11:29:02.739221,Isaac Sim RRT,4,9
16,SAC-Continuous+MASAC,123,-470.3455430327756,False,1,0,1,8,1.0,0.0,203.163065577137,5,0.5815327885685018,1.1630655771370035,-267.1824774556386,50,1.0320093631744385,2026-01-19T11:29:03.789842,Isaac Sim RRT,4,9
17,SAC-Continuous+MASAC,123,-470.32681145523577,False,1,0,1,8,1.0,0.0,204.26879599152755,5,0.38439799576378375,0.7687959915275675,-266.0580154637082,50,0.9893205165863037,2026-01-19T11:29:04.803203,Isaac Sim RRT,4,9
18,SAC-Continuous+MASAC,123,-502.9933728632287,False,1,0,1,8,1.0,0.0,162.42577018796158,5,0.9628850939807942,1.9257701879615885,-340.56760267526715,50,5.648146152496338,2026-01-19T11:29:10.485939,Isaac Sim RRT,4,9
19,SAC-Continuous+MASAC,123,-465.31842360821173,False,1,0,1,8,1.0,0.0,200.51091721116256,5,0.7554586055812886,1.5109172111625773,-264.80750639704917,50,1.0872135162353516,2026-01-19T11:29:11.611089,Isaac Sim RRT,4,9
20,SAC-Continuous+MASAC,123,-472.21578561565605,False,1,0,1,8,1.0,0.0,201.35782429038238,5,0.4289121451911977,0.8578242903823954,-270.85796132527366,50,1.0654692649841309,2026-01-19T11:29:12.695588,Isaac Sim RRT,4,9
