timestep,gat_episode,gat_reward,gat_avg_reward_100,gat_success_rate,gat_episode_length,masac_episode,masac_reward,masac_avg_reward_100,masac_success_rate,masac_episode_length
6562,388,145.40088,-63.212483,0.901111,4,246,-443.3181594438023,-238.95737349735737,0.8133333333333332,50
6563,388,142.556554,-63.212483,0.901111,5,246,-468.3181594438023,-238.95737349735737,0.8133333333333332,50
6564,388,152.616161,-63.212483,0.901111,6,246,-493.3181594438023,-238.95737349735737,0.8133333333333332,50
6565,388,169.486728,-63.212483,0.901111,7,246,-518.3181594438023,-238.95737349735737,0.8133333333333332,50
6566,388,178.103338,-63.212483,0.901111,8,246,-543.3181594438023,-238.95737349735737,0.8133333333333332,50
6567,388,240.207844,-63.212483,0.901111,9,246,-568.3181594438023,-238.95737349735737,0.8133333333333332,50
6568,389,50.886171,-57.474362,0.902222,1,246,-593.3181594438023,-238.95737349735737,0.8133333333333332,50
6569,389,100.093233,-57.474362,0.902222,2,246,-618.3181594438023,-238.95737349735737,0.8133333333333332,50
6570,389,156.201244,-57.474362,0.902222,3,246,-643.3181594438023,-238.95737349735737,0.8133333333333332,50
6571,389,150.843246,-57.474362,0.902222,4,246,-668.3181594438023,-238.95737349735737,0.8133333333333332,50
6572,389,149.003564,-57.474362,0.902222,5,246,-693.3181594438023,-238.95737349735737,0.8133333333333332,50
6573,389,155.093132,-57.474362,0.902222,6,246,-718.3181594438023,-238.95737349735737,0.8133333333333332,50
6574,389,162.691119,-57.474362,0.902222,7,246,-743.3181594438023,-238.95737349735737,0.8133333333333332,50
6575,389,172.950615,-57.474362,0.902222,8,246,-768.3181594438023,-238.95737349735737,0.8133333333333332,50
6576,389,232.851625,-57.474362,0.902222,9,246,-793.3181594438023,-238.95737349735737,0.8133333333333332,50
6577,390,56.920617,-58.220705,0.902222,1,246,-818.3181594438023,-238.95737349735737,0.8133333333333332,50
6578,390,101.816048,-58.220705,0.902222,2,246,-843.3181594438023,-238.95737349735737,0.8133333333333332,50
6579,390,156.884138,-58.220705,0.902222,3,246,-868.3181594438023,-238.95737349735737,0.8133333333333332,50
6580,390,167.404859,-58.220705,0.902222,4,246,-893.3181594438023,-238.95737349735737,0.8133333333333332,50
6581,390,224.321988,-58.220705,0.902222,5,246,-918.3181594438024,-238.95737349735737,0.8133333333333332,50
6582,390,229.017044,-58.220705,0.902222,6,246,-943.3181594438024,-238.95737349735737,0.8133333333333332,50
6583,390,237.177362,-58.220705,0.902222,7,246,-968.3181594438024,-238.95737349735737,0.8133333333333332,50
6584,390,244.734944,-58.220705,0.902222,8,246,-993.3181594438024,-238.95737349735737,0.8133333333333332,50
6585,390,305.839099,-58.220705,0.902222,9,246,-1018.3181594438024,-238.95737349735737,0.8133333333333332,50
6586,391,56.500297,-50.577245,0.903333,1,246,-1043.3181594438024,-238.95737349735737,0.8133333333333332,50
6587,391,71.483943,-50.577245,0.903333,2,246,-1068.3181594438024,-238.95737349735737,0.8133333333333332,50
6588,391,86.095511,-50.577245,0.903333,3,246,-1068.3181594438024,-238.95737349735737,0.8133333333333332,50
6589,391,61.095511,-50.577245,0.903333,4,247,47.539614575785926,-238.61473101907154,0.8133333333333332,9
6590,391,114.304921,-50.577245,0.903333,5,247,94.95618943888245,-238.61473101907154,0.8133333333333332,9
6591,391,89.304921,-50.577245,0.903333,6,247,144.81778042255092,-238.61473101907154,0.8133333333333332,9
6592,391,64.304921,-50.577245,0.903333,7,247,193.85379483607932,-238.61473101907154,0.8133333333333332,9
6593,391,39.304921,-50.577245,0.903333,8,247,240.379138873316,-238.61473101907154,0.8133333333333332,9
6594,391,14.304921,-50.577245,0.903333,9,247,247.3857660100872,-238.61473101907154,0.8133333333333332,9
6595,391,-10.695079,-50.577245,0.903333,10,247,266.39239314685847,-238.61473101907154,0.8133333333333332,9
6596,391,-35.695079,-50.577245,0.903333,11,247,270.6836749834724,-238.61473101907154,0.8133333333333332,9
6597,391,-60.695079,-50.577245,0.903333,12,247,327.53036408382246,-238.61473101907154,0.8133333333333332,9
6598,391,-85.695079,-50.577245,0.903333,13,248,47.50618008735572,-238.6867314177456,0.8133333333333332,9
6599,391,-110.695079,-50.577245,0.903333,14,248,90.41909724069606,-238.6867314177456,0.8133333333333332,9
6600,391,-135.695079,-50.577245,0.903333,15,248,136.07558878257788,-238.6867314177456,0.8133333333333332,9
6601,391,-160.695079,-50.577245,0.903333,16,248,186.82082218617563,-238.6867314177456,0.8133333333333332,9
6602,391,-185.695079,-50.577245,0.903333,17,248,198.32275835935792,-238.6867314177456,0.8133333333333332,9
6603,391,-210.695079,-50.577245,0.903333,18,248,205.3293854961292,-238.6867314177456,0.8133333333333332,9
6604,391,-235.695079,-50.577245,0.903333,19,248,213.58340526895847,-238.6867314177456,0.8133333333333332,9
6605,391,-260.695079,-50.577245,0.903333,20,248,223.75495951674569,-238.6867314177456,0.8133333333333332,9
6606,391,-285.695079,-50.577245,0.903333,21,248,284.4968505472017,-238.6867314177456,0.8133333333333332,9
6607,391,-310.695079,-50.577245,0.903333,22,249,45.95558250316222,-250.78484463761,0.8088888888888889,50
6608,391,-335.695079,-50.577245,0.903333,23,249,94.4638326045822,-250.78484463761,0.8088888888888889,50
6609,391,-360.695079,-50.577245,0.903333,24,249,141.50289310109312,-250.78484463761,0.8088888888888889,50
6610,391,-385.695079,-50.577245,0.903333,25,249,188.25761190467955,-250.78484463761,0.8088888888888889,50
6611,391,-410.695079,-50.577245,0.903333,26,249,236.20328381395407,-250.78484463761,0.8088888888888889,50
6612,391,-435.695079,-50.577245,0.903333,27,249,211.20328381395407,-250.78484463761,0.8088888888888889,50
6613,391,-460.695079,-50.577245,0.903333,28,249,186.20328381395407,-250.78484463761,0.8088888888888889,50
6614,391,-485.695079,-50.577245,0.903333,29,249,161.20328381395407,-250.78484463761,0.8088888888888889,50
6615,391,-510.695079,-50.577245,0.903333,30,249,136.20328381395407,-250.78484463761,0.8088888888888889,50
6616,391,-535.695079,-50.577245,0.903333,31,249,111.20328381395407,-250.78484463761,0.8088888888888889,50
6617,391,-560.695079,-50.577245,0.903333,32,249,86.20328381395407,-250.78484463761,0.8088888888888889,50
6618,391,-585.695079,-50.577245,0.903333,33,249,61.20328381395407,-250.78484463761,0.8088888888888889,50
6619,391,-610.695079,-50.577245,0.903333,34,249,36.20328381395407,-250.78484463761,0.8088888888888889,50
6620,391,-635.695079,-50.577245,0.903333,35,249,11.203283813954071,-250.78484463761,0.8088888888888889,50
6621,391,-660.695079,-50.577245,0.903333,36,249,-13.796716186045929,-250.78484463761,0.8088888888888889,50
6622,391,-685.695079,-50.577245,0.903333,37,249,-38.79671618604593,-250.78484463761,0.8088888888888889,50
6623,391,-710.695079,-50.577245,0.903333,38,249,-63.79671618604593,-250.78484463761,0.8088888888888889,50
6624,391,-735.695079,-50.577245,0.903333,39,249,-88.79671618604593,-250.78484463761,0.8088888888888889,50
6625,391,-760.695079,-50.577245,0.903333,40,249,-113.79671618604593,-250.78484463761,0.8088888888888889,50
6626,391,-785.695079,-50.577245,0.903333,41,249,-138.79671618604593,-250.78484463761,0.8088888888888889,50
6627,391,-810.695079,-50.577245,0.903333,42,249,-163.79671618604593,-250.78484463761,0.8088888888888889,50
6628,391,-835.695079,-50.577245,0.903333,43,249,-188.79671618604596,-250.78484463761,0.8088888888888889,50
6629,391,-860.695079,-50.577245,0.903333,44,249,-213.79671618604596,-250.78484463761,0.8088888888888889,50
6630,391,-885.695079,-50.577245,0.903333,45,249,-238.79671618604596,-250.78484463761,0.8088888888888889,50
6631,391,-910.695079,-50.577245,0.903333,46,249,-263.796716186046,-250.78484463761,0.8088888888888889,50
6632,391,-935.695079,-50.577245,0.903333,47,249,-288.796716186046,-250.78484463761,0.8088888888888889,50
6633,391,-960.695079,-50.577245,0.903333,48,249,-313.796716186046,-250.78484463761,0.8088888888888889,50
6634,391,-985.695079,-50.577245,0.903333,49,249,-338.796716186046,-250.78484463761,0.8088888888888889,50
6635,391,-985.695079,-50.577245,0.903333,50,249,-363.796716186046,-250.78484463761,0.8088888888888889,50
6636,392,46.302626,-63.385254,0.895556,1,249,-388.796716186046,-250.78484463761,0.8088888888888889,50
6637,392,93.122622,-63.385254,0.895556,2,249,-413.796716186046,-250.78484463761,0.8088888888888889,50
6638,392,148.647751,-63.385254,0.895556,3,249,-438.796716186046,-250.78484463761,0.8088888888888889,50
6639,392,152.921213,-63.385254,0.895556,4,249,-463.796716186046,-250.78484463761,0.8088888888888889,50
6640,392,204.219434,-63.385254,0.895556,5,249,-488.796716186046,-250.78484463761,0.8088888888888889,50
6641,392,212.47581,-63.385254,0.895556,6,249,-513.796716186046,-250.78484463761,0.8088888888888889,50
6642,392,236.986195,-63.385254,0.895556,7,249,-538.796716186046,-250.78484463761,0.8088888888888889,50
6643,392,244.960587,-63.385254,0.895556,8,249,-563.796716186046,-250.78484463761,0.8088888888888889,50
6644,392,305.678494,-63.385254,0.895556,9,249,-588.796716186046,-250.78484463761,0.8088888888888889,50
6645,393,44.058864,-50.578875,0.9,1,249,-613.796716186046,-250.78484463761,0.8088888888888889,50
6646,393,90.492114,-50.578875,0.9,2,249,-638.796716186046,-250.78484463761,0.8088888888888889,50
6647,393,146.433332,-50.578875,0.9,3,249,-663.796716186046,-250.78484463761,0.8088888888888889,50
6648,393,193.405395,-50.578875,0.9,4,249,-688.796716186046,-250.78484463761,0.8088888888888889,50
6649,393,238.615965,-50.578875,0.9,5,249,-713.796716186046,-250.78484463761,0.8088888888888889,50
6650,393,242.42963,-50.578875,0.9,6,249,-738.796716186046,-250.78484463761,0.8088888888888889,50
6651,393,258.243294,-50.578875,0.9,7,249,-763.796716186046,-250.78484463761,0.8088888888888889,50
6652,393,265.486261,-50.578875,0.9,8,249,-788.796716186046,-250.78484463761,0.8088888888888889,50
6653,393,325.060002,-50.578875,0.9,9,249,-813.796716186046,-250.78484463761,0.8088888888888889,50
6654,394,57.422747,-38.003205,0.903333,1,249,-838.796716186046,-250.78484463761,0.8088888888888889,50
6655,394,73.061344,-38.003205,0.903333,2,249,-863.796716186046,-250.78484463761,0.8088888888888889,50
6656,394,120.402315,-38.003205,0.903333,3,249,-863.796716186046,-250.78484463761,0.8088888888888889,50
6657,394,165.360818,-38.003205,0.903333,4,250,45.18270561415485,-240.59402050175672,0.81,9
6658,394,174.131248,-38.003205,0.903333,5,250,90.14946475835184,-240.59402050175672,0.81,9
6659,394,223.265402,-38.003205,0.903333,6,250,100.07759322081785,-240.59402050175672,0.81,9
6660,394,232.899556,-38.003205,0.903333,7,250,148.0506885194282,-240.59402050175672,0.81,9
6661,394,242.470895,-38.003205,0.903333,8,250,196.0567834750532,-240.59402050175672,0.81,9
6662,394,303.296507,-38.003205,0.903333,9,250,212.34222762932177,-240.59402050175672,0.81,9
6663,395,51.594032,-34.671257,0.904444,1,250,219.348854766093,-240.59402050175672,0.81,9
6664,395,100.615571,-34.671257,0.904444,2,250,244.29951400501312,-240.59402050175672,0.81,9
6665,395,144.361359,-34.671257,0.904444,3,250,303.67076669372045,-240.59402050175672,0.81,9
6666,395,119.361359,-34.671257,0.904444,4,251,55.61510516724812,-229.6810089065608,0.8122222222222222,9
6667,395,94.361359,-34.671257,0.904444,5,251,102.52066166109265,-229.6810089065608,0.8122222222222222,9
6668,395,69.361359,-34.671257,0.904444,6,251,144.1744165716566,-229.6810089065608,0.8122222222222222,9
6669,395,44.361359,-34.671257,0.904444,7,251,192.7842398809584,-229.6810089065608,0.8122222222222222,9
6670,395,19.361359,-34.671257,0.904444,8,251,212.15946926639825,-229.6810089065608,0.8122222222222222,9
6671,395,-5.638641,-34.671257,0.904444,9,251,219.16609640316943,-229.6810089065608,0.8122222222222222,9
6672,395,-30.638641,-34.671257,0.904444,10,251,226.1727235399407,-229.6810089065608,0.8122222222222222,9
6673,395,-55.638641,-34.671257,0.904444,11,251,244.86424093096824,-229.6810089065608,0.8122222222222222,9
6674,395,-80.638641,-34.671257,0.904444,12,251,304.3674348965956,-229.6810089065608,0.8122222222222222,9
6675,395,-105.638641,-34.671257,0.904444,13,252,54.461104752263765,-217.96998773776625,0.8155555555555556,9
6676,395,-130.638641,-34.671257,0.904444,14,252,102.70899045641517,-217.96998773776625,0.8155555555555556,9
6677,395,-155.638641,-34.671257,0.904444,15,252,149.46370926000156,-217.96998773776625,0.8155555555555556,9
6678,395,-180.638641,-34.671257,0.904444,16,252,197.78207793401052,-217.96998773776625,0.8155555555555556,9
6679,395,-170.978295,-34.671257,0.904444,17,252,245.74045764295812,-217.96998773776625,0.8155555555555556,9
6680,395,-195.978295,-34.671257,0.904444,18,252,262.0259017972267,-217.96998773776625,0.8155555555555556,9
6681,395,-220.978295,-34.671257,0.904444,19,252,269.032528933998,-217.96998773776625,0.8155555555555556,9
6682,395,-245.978295,-34.671257,0.904444,20,252,288.2354047030146,-217.96998773776625,0.8155555555555556,9
6683,395,-270.978295,-34.671257,0.904444,21,252,347.9671903817268,-217.96998773776625,0.8155555555555556,9
6684,395,-295.978295,-34.671257,0.904444,22,253,54.68566377174746,-217.83284875050802,0.8155555555555556,9
6685,395,-320.978295,-34.671257,0.904444,23,253,97.26810173585037,-217.83284875050802,0.8155555555555556,9
6686,395,-345.978295,-34.671257,0.904444,24,253,145.52213354114485,-217.83284875050802,0.8155555555555556,9
6687,395,-370.978295,-34.671257,0.904444,25,253,193.1809942723313,-217.83284875050802,0.8155555555555556,9
6688,395,-395.978295,-34.671257,0.904444,26,253,239.77874436311103,-217.83284875050802,0.8155555555555556,9
6689,395,-420.978295,-34.671257,0.904444,27,253,246.78537149988227,-217.83284875050802,0.8155555555555556,9
6690,395,-445.978295,-34.671257,0.904444,28,253,253.79199863665352,-217.83284875050802,0.8155555555555556,9
6691,395,-470.978295,-34.671257,0.904444,29,253,262.0493194445408,-217.83284875050802,0.8155555555555556,9
6692,395,-495.978295,-34.671257,0.904444,30,253,321.6168310580965,-217.83284875050802,0.8155555555555556,9
6693,395,-520.978295,-34.671257,0.904444,31,254,47.56571240442331,-217.51100912317816,0.8155555555555556,9
6694,395,-545.978295,-34.671257,0.904444,32,254,95.06081638183574,-217.51100912317816,0.8155555555555556,9
6695,395,-570.978295,-34.671257,0.904444,33,254,139.2317149991776,-217.51100912317816,0.8155555555555556,9
6696,395,-595.978295,-34.671257,0.904444,34,254,185.75538271538457,-217.51100912317816,0.8155555555555556,9
6697,395,-620.978295,-34.671257,0.904444,35,254,233.76200982127813,-217.51100912317816,0.8155555555555556,9
6698,395,-645.978295,-34.671257,0.904444,36,254,243.4791927631441,-217.51100912317816,0.8155555555555556,9
6699,395,-670.978295,-34.671257,0.904444,37,254,252.34510876901575,-217.51100912317816,0.8155555555555556,9
6700,395,-663.496218,-34.671257,0.904444,38,254,268.1460488035183,-217.51100912317816,0.8155555555555556,9
6701,395,-688.496218,-34.671257,0.904444,39,254,328.1327244635,-217.51100912317816,0.8155555555555556,9
6702,395,-713.496218,-34.671257,0.904444,40,255,55.990430529729664,-217.48998777019509,0.8155555555555556,50
6703,395,-738.496218,-34.671257,0.904444,41,255,104.78828908716248,-217.48998777019509,0.8155555555555556,50
6704,395,-763.496218,-34.671257,0.904444,42,255,151.58755896525375,-217.48998777019509,0.8155555555555556,50
6705,395,-788.496218,-34.671257,0.904444,43,255,199.57502286602795,-217.48998777019509,0.8155555555555556,50
6706,395,-813.496218,-34.671257,0.904444,44,255,247.52844331951863,-217.48998777019509,0.8155555555555556,50
6707,395,-838.496218,-34.671257,0.904444,45,255,222.52844331951863,-217.48998777019509,0.8155555555555556,50
6708,395,-863.496218,-34.671257,0.904444,46,255,197.52844331951863,-217.48998777019509,0.8155555555555556,50
6709,395,-888.496218,-34.671257,0.904444,47,255,172.52844331951863,-217.48998777019509,0.8155555555555556,50
6710,395,-864.202534,-34.671257,0.904444,48,255,147.52844331951863,-217.48998777019509,0.8155555555555556,50
6711,395,-889.202534,-34.671257,0.904444,49,255,122.52844331951864,-217.48998777019509,0.8155555555555556,50
6712,395,-889.202534,-34.671257,0.904444,50,255,97.52844331951864,-217.48998777019509,0.8155555555555556,50
6713,396,53.894538,-45.635375,0.901111,1,255,72.52844331951863,-217.48998777019509,0.8155555555555556,50
6714,396,102.037789,-45.635375,0.901111,2,255,47.52844331951863,-217.48998777019509,0.8155555555555556,50
6715,396,150.515763,-45.635375,0.901111,3,255,22.52844331951863,-217.48998777019509,0.8155555555555556,50
6716,396,150.128809,-45.635375,0.901111,4,255,-2.4715566804813704,-217.48998777019509,0.8155555555555556,50
6717,396,158.71702,-45.635375,0.901111,5,255,-27.47155668048137,-217.48998777019509,0.8155555555555556,50
6718,396,162.762342,-45.635375,0.901111,6,255,-52.47155668048137,-217.48998777019509,0.8155555555555556,50
6719,396,179.722449,-45.635375,0.901111,7,255,-77.47155668048137,-217.48998777019509,0.8155555555555556,50
6720,396,186.733556,-45.635375,0.901111,8,255,-102.47155668048136,-217.48998777019509,0.8155555555555556,50
6721,396,255.787908,-45.635375,0.901111,9,255,-127.47155668048136,-217.48998777019509,0.8155555555555556,50
6722,397,47.47555,-45.654497,0.901111,1,255,-152.47155668048137,-217.48998777019509,0.8155555555555556,50
6723,397,45.557406,-45.654497,0.901111,2,255,-177.47155668048137,-217.48998777019509,0.8155555555555556,50
6724,397,93.49697,-45.654497,0.901111,3,255,-202.47155668048137,-217.48998777019509,0.8155555555555556,50
6725,397,143.776163,-45.654497,0.901111,4,255,-227.47155668048137,-217.48998777019509,0.8155555555555556,50
6726,397,147.999012,-45.654497,0.901111,5,255,-252.47155668048137,-217.48998777019509,0.8155555555555556,50
6727,397,164.29399,-45.654497,0.901111,6,255,-277.4715566804814,-217.48998777019509,0.8155555555555556,50
6728,397,171.94738,-45.654497,0.901111,7,255,-302.4715566804814,-217.48998777019509,0.8155555555555556,50
6729,397,180.132762,-45.654497,0.901111,8,255,-327.4715566804814,-217.48998777019509,0.8155555555555556,50
6730,397,239.712259,-45.654497,0.901111,9,255,-352.4715566804814,-217.48998777019509,0.8155555555555556,50
6731,398,49.964124,-45.87262,0.901111,1,255,-377.4715566804814,-217.48998777019509,0.8155555555555556,50
6732,398,64.346199,-45.87262,0.901111,2,255,-402.4715566804814,-217.48998777019509,0.8155555555555556,50
6733,398,39.346199,-45.87262,0.901111,3,255,-427.4715566804814,-217.48998777019509,0.8155555555555556,50
6734,398,14.346199,-45.87262,0.901111,4,255,-452.4715566804814,-217.48998777019509,0.8155555555555556,50
6735,398,-10.653801,-45.87262,0.901111,5,255,-477.4715566804814,-217.48998777019509,0.8155555555555556,50
6736,398,-35.653801,-45.87262,0.901111,6,255,-502.4715566804814,-217.48998777019509,0.8155555555555556,50
6737,398,-60.653801,-45.87262,0.901111,7,255,-527.4715566804814,-217.48998777019509,0.8155555555555556,50
6738,398,-85.653801,-45.87262,0.901111,8,255,-552.4715566804814,-217.48998777019509,0.8155555555555556,50
6739,398,-41.355241,-45.87262,0.901111,9,255,-577.4715566804814,-217.48998777019509,0.8155555555555556,50
6740,398,-66.355241,-45.87262,0.901111,10,255,-602.4715566804814,-217.48998777019509,0.8155555555555556,50
6741,398,-91.355241,-45.87262,0.901111,11,255,-627.4715566804814,-217.48998777019509,0.8155555555555556,50
6742,398,-116.355241,-45.87262,0.901111,12,255,-652.4715566804814,-217.48998777019509,0.8155555555555556,50
6743,398,-141.355241,-45.87262,0.901111,13,255,-677.4715566804814,-217.48998777019509,0.8155555555555556,50
6744,398,-166.355241,-45.87262,0.901111,14,255,-702.4715566804814,-217.48998777019509,0.8155555555555556,50
6745,398,-191.355241,-45.87262,0.901111,15,255,-727.4715566804814,-217.48998777019509,0.8155555555555556,50
6746,398,-216.355241,-45.87262,0.901111,16,255,-752.4715566804814,-217.48998777019509,0.8155555555555556,50
6747,398,-241.355241,-45.87262,0.901111,17,255,-777.4715566804814,-217.48998777019509,0.8155555555555556,50
6748,398,-266.355241,-45.87262,0.901111,18,255,-802.4715566804814,-217.48998777019509,0.8155555555555556,50
6749,398,-291.355241,-45.87262,0.901111,19,255,-827.4715566804814,-217.48998777019509,0.8155555555555556,50
6750,398,-316.355241,-45.87262,0.901111,20,255,-852.4715566804814,-217.48998777019509,0.8155555555555556,50
6751,398,-341.355241,-45.87262,0.901111,21,255,-852.4715566804814,-217.48998777019509,0.8155555555555556,50
6752,398,-366.355241,-45.87262,0.901111,22,256,56.74120689732476,-205.63752547830686,0.82,9
6753,398,-391.355241,-45.87262,0.901111,23,256,103.57637878527102,-205.63752547830686,0.82,9
6754,398,-416.355241,-45.87262,0.901111,24,256,150.9557869294489,-205.63752547830686,0.82,9
6755,398,-441.355241,-45.87262,0.901111,25,256,199.53995086137928,-205.63752547830686,0.82,9
6756,398,-437.396837,-45.87262,0.901111,26,256,247.5055290232764,-205.63752547830686,0.82,9
6757,398,-462.396837,-45.87262,0.901111,27,256,254.51215616004765,-205.63752547830686,0.82,9
6758,398,-487.396837,-45.87262,0.901111,28,256,261.5187832968189,-205.63752547830686,0.82,9
6759,398,-512.396837,-45.87262,0.901111,29,256,269.4403767552122,-205.63752547830686,0.82,9
6760,398,-537.396837,-45.87262,0.901111,30,256,329.1360446405439,-205.63752547830686,0.82,9
6761,398,-562.396837,-45.87262,0.901111,31,257,47.19390625778023,-205.64903158861316,0.82,9
6762,398,-587.396837,-45.87262,0.901111,32,257,96.16694908339932,-205.64903158861316,0.82,9
6763,398,-612.396837,-45.87262,0.901111,33,257,144.14425356508633,-205.64903158861316,0.82,9
6764,398,-637.396837,-45.87262,0.901111,34,257,192.25761184819245,-205.64903158861316,0.82,9
6765,398,-662.396837,-45.87262,0.901111,35,257,238.7951405649373,-205.64903158861316,0.82,9
6766,398,-687.396837,-45.87262,0.901111,36,257,247.01304781405045,-205.64903158861316,0.82,9
6767,398,-712.396837,-45.87262,0.901111,37,257,264.0205108535332,-205.64903158861316,0.82,9
6768,398,-737.396837,-45.87262,0.901111,38,257,282.95900571573947,-205.64903158861316,0.82,9
6769,398,-762.396837,-45.87262,0.901111,39,257,338.8403062040467,-205.64903158861316,0.82,9
6770,398,-787.396837,-45.87262,0.901111,40,258,55.76970826087512,-205.9262140722979,0.82,11
6771,398,-812.396837,-45.87262,0.901111,41,258,107.13418646338675,-205.9262140722979,0.82,11
6772,398,-837.396837,-45.87262,0.901111,42,258,122.40751807465996,-205.9262140722979,0.82,11
6773,398,-862.396837,-45.87262,0.901111,43,258,138.40751804378226,-205.9262140722979,0.82,11
6774,398,-887.396837,-45.87262,0.901111,44,258,185.7940669436135,-205.9262140722979,0.82,11
6775,398,-912.396837,-45.87262,0.901111,45,258,190.0764677682645,-205.9262140722979,0.82,11
6776,398,-937.396837,-45.87262,0.901111,46,258,209.19727880954784,-205.9262140722979,0.82,11
6777,398,-962.396837,-45.87262,0.901111,47,258,225.20489202981528,-205.9262140722979,0.82,11
6778,398,-987.396837,-45.87262,0.901111,48,258,232.21151916658653,-205.9262140722979,0.82,11
6779,398,-1012.396837,-45.87262,0.901111,49,258,250.7289499203885,-205.9262140722979,0.82,11
6780,398,-1012.396837,-45.87262,0.901111,50,258,309.2186615233324,-205.9262140722979,0.82,11
6781,399,54.217177,-47.241066,0.897778,1,259,47.02763170681269,-217.48089428132747,0.8177777777777778,50
6782,399,102.217075,-47.241066,0.897778,2,259,94.21788957220107,-217.48089428132747,0.8177777777777778,50
6783,399,153.45643,-47.241066,0.897778,3,259,140.31954168038752,-217.48089428132747,0.8177777777777778,50
6784,399,201.762408,-47.241066,0.897778,4,259,190.44107403106108,-217.48089428132747,0.8177777777777778,50
6785,399,208.743281,-47.241066,0.897778,5,259,237.21890691984493,-217.48089428132747,0.8177777777777778,50
6786,399,215.696901,-47.241066,0.897778,6,259,244.2255340566162,-217.48089428132747,0.8177777777777778,50
6787,399,231.276764,-47.241066,0.897778,7,259,251.23216119338744,-217.48089428132747,0.8177777777777778,50
6788,399,255.621573,-47.241066,0.897778,8,259,226.23216119338744,-217.48089428132747,0.8177777777777778,50
6789,399,316.33948,-47.241066,0.897778,9,259,201.23216119338744,-217.48089428132747,0.8177777777777778,50
6790,400,50.002305,-39.939923,0.898889,1,259,176.23216119338744,-217.48089428132747,0.8177777777777778,50
6791,400,96.657979,-39.939923,0.898889,2,259,151.23216119338744,-217.48089428132747,0.8177777777777778,50
6792,400,152.965461,-39.939923,0.898889,3,259,126.23216119338744,-217.48089428132747,0.8177777777777778,50
6793,400,151.94907,-39.939923,0.898889,4,259,101.23216119338744,-217.48089428132747,0.8177777777777778,50
6794,400,212.034372,-39.939923,0.898889,5,259,76.23216119338744,-217.48089428132747,0.8177777777777778,50
6795,400,220.19469,-39.939923,0.898889,6,259,51.23216119338744,-217.48089428132747,0.8177777777777778,50
6796,400,224.153093,-39.939923,0.898889,7,259,26.23216119338744,-217.48089428132747,0.8177777777777778,50
6797,400,232.371,-39.939923,0.898889,8,259,1.2321611933874408,-217.48089428132747,0.8177777777777778,50
6798,400,292.377209,-39.939923,0.898889,9,259,-23.76783880661256,-217.48089428132747,0.8177777777777778,50
6799,401,47.231706,-33.670296,0.9,1,259,-48.76783880661256,-217.48089428132747,0.8177777777777778,50
6800,401,61.926049,-33.670296,0.9,2,259,-73.76783880661256,-217.48089428132747,0.8177777777777778,50
6801,401,26.926049,-33.670296,0.9,3,259,-98.76783880661256,-217.48089428132747,0.8177777777777778,50
6802,401,73.871178,-33.670296,0.9,4,259,-123.76783880661256,-217.48089428132747,0.8177777777777778,50
6803,401,118.788191,-33.670296,0.9,5,259,-148.76783880661256,-217.48089428132747,0.8177777777777778,50
6804,401,93.788191,-33.670296,0.9,6,259,-173.76783880661256,-217.48089428132747,0.8177777777777778,50
6805,401,99.195874,-33.670296,0.9,7,259,-198.76783880661256,-217.48089428132747,0.8177777777777778,50
6806,401,74.195874,-33.670296,0.9,8,259,-223.76783880661256,-217.48089428132747,0.8177777777777778,50
6807,401,49.195874,-33.670296,0.9,9,259,-248.76783880661256,-217.48089428132747,0.8177777777777778,50
6808,401,24.195874,-33.670296,0.9,10,259,-273.76783880661253,-217.48089428132747,0.8177777777777778,50
6809,401,-0.804126,-33.670296,0.9,11,259,-298.76783880661253,-217.48089428132747,0.8177777777777778,50
6810,401,-25.804126,-33.670296,0.9,12,259,-323.76783880661253,-217.48089428132747,0.8177777777777778,50
6811,401,-50.804126,-33.670296,0.9,13,259,-348.76783880661253,-217.48089428132747,0.8177777777777778,50
6812,401,-75.804126,-33.670296,0.9,14,259,-373.7678388066125,-217.48089428132747,0.8177777777777778,50
6813,401,-100.804126,-33.670296,0.9,15,259,-398.7678388066125,-217.48089428132747,0.8177777777777778,50
6814,401,-125.804126,-33.670296,0.9,16,259,-423.7678388066125,-217.48089428132747,0.8177777777777778,50
6815,401,-150.804126,-33.670296,0.9,17,259,-448.7678388066125,-217.48089428132747,0.8177777777777778,50
6816,401,-175.804126,-33.670296,0.9,18,259,-473.7678388066125,-217.48089428132747,0.8177777777777778,50
6817,401,-200.804126,-33.670296,0.9,19,259,-498.7678388066125,-217.48089428132747,0.8177777777777778,50
6818,401,-225.804126,-33.670296,0.9,20,259,-523.7678388066125,-217.48089428132747,0.8177777777777778,50
6819,401,-250.804126,-33.670296,0.9,21,259,-548.7678388066125,-217.48089428132747,0.8177777777777778,50
6820,401,-275.804126,-33.670296,0.9,22,259,-573.7678388066125,-217.48089428132747,0.8177777777777778,50
6821,401,-300.804126,-33.670296,0.9,23,259,-598.7678388066125,-217.48089428132747,0.8177777777777778,50
6822,401,-325.804126,-33.670296,0.9,24,259,-623.7678388066125,-217.48089428132747,0.8177777777777778,50
6823,401,-350.804126,-33.670296,0.9,25,259,-648.7678388066125,-217.48089428132747,0.8177777777777778,50
6824,401,-375.804126,-33.670296,0.9,26,259,-673.7678388066125,-217.48089428132747,0.8177777777777778,50
