step,episode,loss,reward,epsilon
15641,1737,0.533182,14.648477,0.010000
15642,1737,0.551964,59.963681,0.010000
15643,1738,0.801090,16.518050,0.010000
15644,1738,0.562613,26.084681,0.010000
15645,1738,0.551173,7.887479,0.010000
15646,1738,0.248963,9.219690,0.010000
15647,1738,0.286134,8.566782,0.010000
15648,1738,0.475111,14.891157,0.010000
15649,1738,0.549154,17.309083,0.010000
15650,1738,0.475848,14.648477,0.010000
15651,1738,0.548696,59.963681,0.010000
15652,1739,0.229271,16.518050,0.010000
15653,1739,0.315781,26.084681,0.010000
15654,1739,0.536432,7.887479,0.010000
15655,1739,0.484016,9.219690,0.010000
15656,1739,0.440325,8.566782,0.010000
15657,1739,0.273401,15.391354,0.010000
15658,1739,0.302003,18.963484,0.010000
15659,1739,0.243241,17.619118,0.010000
15660,1739,0.312027,55.199253,0.010000
15661,1740,0.180164,16.518050,0.010000
15662,1740,0.273077,26.084681,0.010000
15663,1740,0.390528,7.887479,0.010000
15664,1740,0.350661,9.219690,0.010000
15665,1740,0.573167,8.566782,0.010000
15666,1740,0.317369,15.391354,0.010000
15667,1740,0.387988,17.619118,0.010000
15668,1740,0.601392,14.699253,0.010000
15669,1740,0.284735,59.463484,0.010000
15670,1741,0.240615,16.518050,0.010000
15671,1741,0.443270,26.084681,0.010000
15672,1741,0.244176,7.887479,0.010000
15673,1741,0.457851,7.765898,0.010000
15674,1741,0.588385,14.891157,0.010000
15675,1741,0.362411,9.721662,0.010000
15676,1741,0.804500,17.309083,0.010000
15677,1741,0.807283,14.648477,0.010000
15678,1741,0.373002,59.963681,0.010000
15679,1742,1.166768,16.518050,0.010000
15680,1742,1.412224,26.084681,0.010000
15681,1742,0.672156,7.887479,0.010000
15682,1742,0.681395,9.219690,0.010000
15683,1742,0.894877,8.566782,0.010000
15684,1742,0.854488,17.309083,0.010000
15685,1742,0.597172,14.891157,0.010000
15686,1742,0.945107,14.648477,0.010000
15687,1742,0.704084,59.963681,0.010000
15688,1743,0.361867,16.518050,0.010000
15689,1743,0.529472,26.084681,0.010000
15690,1743,0.292796,7.887479,0.010000
15691,1743,0.640787,7.765898,0.010000
15692,1743,0.915932,14.891157,0.010000
15693,1743,0.335360,9.721662,0.010000
15694,1743,0.717536,17.309083,0.010000
15695,1743,1.091803,14.648477,0.010000
15696,1743,0.600998,59.963681,0.010000
15697,1744,0.570761,16.518050,0.010000
15698,1744,1.269774,26.084681,0.010000
15699,1744,0.553334,7.887479,0.010000
15700,1744,0.541487,9.219690,0.010000
15701,1744,0.729484,8.566782,0.010000
15702,1744,0.258513,17.309083,0.010000
15703,1744,0.862888,14.891157,0.010000
15704,1744,1.242518,14.648477,0.010000
15705,1744,0.694511,59.963681,0.010000
15706,1745,0.609238,16.518050,0.010000
15707,1745,0.911930,26.084681,0.010000
15708,1745,0.516007,7.887479,0.010000
15709,1745,0.615608,7.765898,0.010000
15710,1745,0.730851,14.891157,0.010000
15711,1745,0.162018,9.721662,0.010000
15712,1745,1.147466,17.309083,0.010000
15713,1745,1.461684,14.648477,0.010000
15714,1745,1.432921,59.963681,0.010000
15715,1746,0.349344,16.518050,0.010000
15716,1746,1.821174,26.084681,0.010000
15717,1746,2.729955,7.887479,0.010000
15718,1746,2.321993,9.219690,0.010000
15719,1746,0.719114,8.566782,0.010000
15720,1746,0.864277,17.309083,0.010000
15721,1746,2.048201,14.891157,0.010000
15722,1746,1.864775,14.648477,0.010000
15723,1746,0.862767,59.963681,0.010000
15724,1747,0.942705,16.518050,0.010000
15725,1747,1.443488,26.084681,0.010000
15726,1747,1.485875,7.887479,0.010000
15727,1747,0.106738,9.219690,0.010000
15728,1747,1.505265,15.391354,0.010000
15729,1747,2.231060,18.963484,0.010000
15730,1747,2.015284,8.566782,0.010000
15731,1747,1.263029,17.619118,0.010000
15732,1747,1.293229,55.199253,0.010000
15733,1748,2.433492,16.518050,0.010000
15734,1748,2.041040,26.084681,0.010000
15735,1748,0.830006,7.887479,0.010000
15736,1748,0.514099,7.765898,0.010000
15737,1748,1.303606,14.891157,0.010000
15738,1748,1.123136,9.721662,0.010000
15739,1748,0.171607,17.309083,0.010000
15740,1748,1.299605,14.648477,0.010000
15741,1748,2.323931,59.963681,0.010000
15742,1749,1.553924,16.518050,0.010000
15743,1749,0.561620,26.084681,0.010000
15744,1749,1.481583,7.887479,0.010000
15745,1749,2.787951,14.891157,0.010000
15746,1749,2.460672,9.219690,0.010000
15747,1749,1.248790,8.566782,0.010000
15748,1749,0.504166,17.309083,0.010000
15749,1749,1.256280,14.648477,0.010000
15750,1749,0.927692,59.963681,0.010000
15751,1750,0.334100,16.518050,0.010000
15752,1750,0.732747,26.084681,0.010000
15753,1750,0.394276,7.887479,0.010000
15754,1750,0.310896,14.891157,0.010000
15755,1750,0.453227,7.765898,0.010000
15756,1750,0.279806,9.721662,0.010000
15757,1750,0.401852,18.564573,0.010000
15758,1750,0.237263,14.110180,0.010000
15759,1750,0.266944,58.708192,0.010000
15760,1751,0.165775,16.518050,0.010000
15761,1751,0.447038,26.084681,0.010000
15762,1751,0.232414,7.887479,0.010000
15763,1751,0.385214,9.219690,0.010000
15764,1751,0.573640,14.891157,0.010000
15765,1751,0.451779,8.566782,0.010000
15766,1751,0.449380,17.309083,0.010000
15767,1751,0.226489,19.412904,0.010000
15768,1751,0.193316,55.199253,0.010000
15769,1752,0.567819,16.518050,0.010000
15770,1752,0.649432,26.084681,0.010000
15771,1752,0.272115,7.887479,0.010000
15772,1752,0.429793,9.219690,0.010000
15773,1752,0.208328,15.391354,0.010000
15774,1752,0.187652,18.963484,0.010000
15775,1752,0.215938,8.566782,0.010000
15776,1752,0.258903,14.110180,0.010000
15777,1752,0.233787,58.708192,0.010000
15778,1753,0.231623,16.518050,0.010000
15779,1753,0.166144,26.084681,0.010000
15780,1753,0.182186,7.887479,0.010000
15781,1753,0.126554,9.219690,0.010000
15782,1753,0.181689,8.566782,0.010000
15783,1753,0.384200,17.309083,0.010000
15784,1753,0.256851,14.891157,0.010000
15785,1753,0.512815,14.648477,0.010000
15786,1753,0.398916,59.963681,0.010000
15787,1754,0.387641,16.518050,0.010000
15788,1754,0.498791,26.084681,0.010000
15789,1754,0.143065,7.887479,0.010000
15790,1754,0.129710,9.219690,0.010000
15791,1754,0.503955,8.566782,0.010000
15792,1754,0.231768,14.891157,0.010000
15793,1754,0.645726,17.309083,0.010000
15794,1754,0.773196,14.648477,0.010000
15795,1754,0.171528,59.963681,0.010000
15796,1755,0.396137,16.518050,0.010000
15797,1755,0.139610,26.084681,0.010000
15798,1755,0.851136,7.887479,0.010000
15799,1755,1.112635,7.765898,0.010000
15800,1755,0.428142,14.891157,0.010000
15801,1755,1.095356,9.721662,0.010000
15802,1755,1.636635,18.564573,0.010000
15803,1755,0.881855,17.619118,0.010000
15804,1755,0.642002,55.199253,0.010000
15805,1756,0.796306,16.518050,0.010000
15806,1756,0.273538,26.084681,0.010000
15807,1756,1.090671,7.887479,0.010000
15808,1756,1.533066,9.219690,0.010000
15809,1756,0.810437,15.391354,0.010000
15810,1756,0.376088,18.963484,0.010000
15811,1756,1.048376,8.566782,0.010000
15812,1756,0.846101,14.110180,0.010000
15813,1756,0.543822,58.708192,0.010000
15814,1757,0.571614,16.518050,0.010000
15815,1757,0.355560,26.084681,0.010000
15816,1757,0.301507,7.887479,0.010000
15817,1757,0.375361,9.219690,0.010000
15818,1757,0.356145,15.391354,0.010000
15819,1757,0.544390,18.963484,0.010000
15820,1757,0.523654,8.566782,0.010000
15821,1757,0.386548,17.619118,0.010000
15822,1757,0.362217,55.199253,0.010000
15823,1758,0.525835,16.518050,0.010000
15824,1758,0.510964,26.084681,0.010000
15825,1758,0.490899,7.887479,0.010000
15826,1758,0.299117,7.765898,0.010000
15827,1758,0.319665,9.721662,0.010000
15828,1758,0.240014,14.891157,0.010000
15829,1758,0.828902,17.309083,0.010000
15830,1758,0.770445,14.648477,0.010000
15831,1758,0.333997,59.963681,0.010000
15832,1759,0.392643,16.518050,0.010000
15833,1759,0.276696,26.084681,0.010000
15834,1759,0.467877,7.887479,0.010000
15835,1759,0.436767,9.219690,0.010000
15836,1759,0.273443,15.391354,0.010000
15837,1759,0.532435,18.963484,0.010000
15838,1759,0.674126,8.566782,0.010000
15839,1759,0.385967,17.619118,0.010000
15840,1759,0.670501,55.199253,0.010000
15841,1760,0.258890,16.518050,0.010000
15842,1760,0.211153,26.084681,0.010000
15843,1760,0.391909,7.765898,0.010000
15844,1760,0.400552,7.887479,0.010000
15845,1760,0.295869,9.721662,0.010000
15846,1760,0.131254,14.891157,0.010000
15847,1760,0.680541,17.309083,0.010000
15848,1760,1.295090,14.648477,0.010000
15849,1760,0.672144,59.963681,0.010000
15850,1761,0.752728,16.518050,0.010000
15851,1761,0.497320,26.084681,0.010000
15852,1761,0.359230,7.887479,0.010000
15853,1761,0.878321,9.219690,0.010000
15854,1761,0.994826,15.391354,0.010000
15855,1761,0.473858,18.963484,0.010000
15856,1761,0.636137,8.566782,0.010000
15857,1761,0.575449,17.619118,0.010000
15858,1761,0.497625,55.199253,0.010000
15859,1762,0.479780,16.518050,0.010000
15860,1762,0.404897,26.084681,0.010000
15861,1762,0.402025,7.887479,0.010000
15862,1762,0.501029,9.219690,0.010000
15863,1762,0.868716,15.391354,0.010000
15864,1762,0.757016,8.566782,0.010000
15865,1762,0.628186,17.619118,0.010000
15866,1762,0.669985,14.699253,0.010000
15867,1762,0.358135,59.463484,0.010000
15868,1763,0.161759,16.518050,0.010000
15869,1763,0.383886,26.084681,0.010000
15870,1763,0.450682,7.887479,0.010000
15871,1763,0.438775,14.891157,0.010000
15872,1763,0.582150,7.765898,0.010000
15873,1763,0.563340,9.721662,0.010000
15874,1763,0.330506,17.309083,0.010000
15875,1763,0.372600,14.648477,0.010000
15876,1763,0.353651,59.963681,0.010000
15877,1764,0.332037,16.518050,0.010000
15878,1764,0.336806,26.084681,0.010000
15879,1764,0.562341,7.887479,0.010000
15880,1764,0.408814,9.219690,0.010000
15881,1764,0.730711,15.391354,0.010000
15882,1764,0.323862,18.963484,0.010000
15883,1764,0.329608,8.566782,0.010000
15884,1764,0.321809,17.619118,0.010000
15885,1764,0.432631,55.199253,0.010000
15886,1765,0.375113,16.518050,0.010000
15887,1765,0.287200,26.084681,0.010000
15888,1765,0.312953,7.887479,0.010000
15889,1765,0.389674,9.219690,0.010000
15890,1765,0.223247,15.391354,0.010000
15891,1765,0.521067,18.963484,0.010000
15892,1765,0.711365,8.566782,0.010000
15893,1765,0.131018,14.110180,0.010000
15894,1765,0.149997,58.708192,0.010000
15895,1766,0.169936,16.518050,0.010000
15896,1766,0.169691,26.084681,0.010000
15897,1766,0.328539,7.887479,0.010000
15898,1766,0.119541,7.765898,0.010000
15899,1766,0.119450,14.891157,0.010000
15900,1766,0.285861,9.721662,0.010000
15901,1766,0.231888,17.309083,0.010000
15902,1766,0.115584,14.648477,0.010000
15903,1766,0.172144,59.963681,0.010000
15904,1767,0.320420,16.518050,0.010000
15905,1767,0.297118,26.084681,0.010000
15906,1767,0.773171,7.887479,0.010000
15907,1767,0.956788,7.765898,0.010000
15908,1767,0.329675,14.891157,0.010000
15909,1767,0.280826,9.721662,0.010000
15910,1767,0.682611,17.309083,0.010000
15911,1767,0.243389,14.648477,0.010000
15912,1767,0.466181,59.963681,0.010000
15913,1768,0.608205,16.518050,0.010000
15914,1768,0.181616,26.084681,0.010000
15915,1768,0.802127,7.887479,0.010000
15916,1768,0.644956,9.219690,0.010000
15917,1768,0.419198,8.566782,0.010000
15918,1768,0.494877,15.391354,0.010000
15919,1768,0.242501,18.963484,0.010000
15920,1768,0.874686,17.619118,0.010000
15921,1768,1.033689,55.199253,0.010000
15922,1769,0.544072,16.518050,0.010000
15923,1769,0.900058,26.084681,0.010000
15924,1769,1.334764,7.887479,0.010000
15925,1769,1.094014,7.765898,0.010000
15926,1769,0.651643,14.891157,0.010000
15927,1769,0.933997,9.721662,0.010000
15928,1769,0.712413,17.309083,0.010000
15929,1769,0.199524,14.648477,0.010000
15930,1769,0.482545,59.963681,0.010000
15931,1770,0.312076,16.518050,0.010000
15932,1770,0.215588,26.084681,0.010000
15933,1770,0.456981,7.887479,0.010000
15934,1770,0.194066,9.219690,0.010000
15935,1770,0.430858,15.391354,0.010000
15936,1770,0.649452,18.963484,0.010000
15937,1770,0.064164,8.566782,0.010000
15938,1770,0.273281,14.110180,0.010000
15939,1770,0.153111,58.708192,0.010000
15940,1771,0.300624,16.518050,0.010000
15941,1771,0.187778,26.084681,0.010000
15942,1771,0.668577,9.219690,0.010000
15943,1771,0.736548,7.887479,0.010000
15944,1771,0.307537,8.566782,0.010000
15945,1771,0.384077,14.891157,0.010000
15946,1771,0.323569,17.309083,0.010000
15947,1771,0.610008,14.648477,0.010000
15948,1771,0.648187,59.963681,0.010000
15949,1772,0.359715,16.518050,0.010000
15950,1772,0.281062,26.084681,0.010000
15951,1772,0.225921,7.887479,0.010000
15952,1772,0.160902,9.219690,0.010000
15953,1772,0.240711,15.391354,0.010000
15954,1772,0.364765,18.963484,0.010000
15955,1772,0.336433,8.566782,0.010000
15956,1772,0.641141,17.619118,0.010000
15957,1772,0.396258,55.199253,0.010000
15958,1773,0.511637,16.518050,0.010000
15959,1773,0.711266,26.084681,0.010000
15960,1773,0.216859,7.887479,0.010000
15961,1773,0.130012,14.891157,0.010000
15962,1773,0.364901,7.765898,0.010000
15963,1773,0.314919,9.721662,0.010000
15964,1773,0.860291,14.110180,0.010000
15965,1773,1.007805,17.309083,0.010000
15966,1773,0.303534,59.963681,0.010000
15967,1774,0.451983,16.518050,0.010000
15968,1774,0.189366,26.084681,0.010000
15969,1774,0.347495,7.887479,0.010000
15970,1774,0.183282,14.891157,0.010000
15971,1774,0.861744,7.765898,0.010000
15972,1774,0.752732,9.721662,0.010000
15973,1774,0.509576,17.309083,0.010000
15974,1774,0.740424,19.412904,0.010000
15975,1774,0.469670,55.199253,0.010000
15976,1775,0.361022,16.518050,0.010000
15977,1775,0.461382,26.084681,0.010000
15978,1775,0.251393,7.887479,0.010000
15979,1775,0.140431,9.219690,0.010000
15980,1775,0.603105,15.391354,0.010000
15981,1775,0.641988,8.566782,0.010000
15982,1775,0.234949,14.110180,0.010000
15983,1775,0.503746,18.208192,0.010000
15984,1775,0.216070,59.463484,0.010000
15985,1776,0.457895,16.518050,0.010000
15986,1776,0.293368,26.084681,0.010000
15987,1776,0.796832,7.887479,0.010000
15988,1776,1.220275,14.891157,0.010000
15989,1776,0.400246,9.219690,0.010000
15990,1776,0.776396,8.566782,0.010000
15991,1776,1.122430,17.309083,0.010000
15992,1776,0.556152,14.648477,0.010000
15993,1776,0.822051,59.963681,0.010000
15994,1777,0.999134,16.518050,0.010000
15995,1777,0.561147,26.084681,0.010000
15996,1777,0.556564,7.887479,0.010000
15997,1777,0.871014,7.765898,0.010000
15998,1777,0.274160,9.721662,0.010000
15999,1777,0.906264,15.391354,0.010000
16000,1777,0.854047,18.963484,0.010000
16001,1777,0.385057,14.110180,0.010000
16002,1777,1.101131,58.708192,0.010000
16003,1778,1.552950,16.518050,0.010000
16004,1778,0.822114,26.084681,0.010000
16005,1778,0.688807,7.887479,0.010000
16006,1778,1.078900,9.219690,0.010000
16007,1778,0.572778,8.566782,0.010000
16008,1778,0.472020,14.891157,0.010000
16009,1778,0.614132,17.309083,0.010000
16010,1778,0.188416,14.648477,0.010000
16011,1778,0.141732,59.963681,0.010000
16012,1779,0.377468,16.518050,0.010000
16013,1779,0.236842,26.084681,0.010000
16014,1779,0.355787,7.887479,0.010000
16015,1779,0.230745,9.219690,0.010000
16016,1779,0.282430,15.391354,0.010000
16017,1779,0.353594,18.963484,0.010000
16018,1779,0.359786,8.566782,0.010000
16019,1779,0.572205,14.110180,0.010000
16020,1779,0.593681,58.708192,0.010000
16021,1780,0.655279,16.518050,0.010000
16022,1780,0.733327,26.084681,0.010000
16023,1780,0.348914,7.887479,0.010000
16024,1780,0.888858,9.219690,0.010000
16025,1780,0.559801,15.391354,0.010000
16026,1780,0.318993,8.566782,0.010000
16027,1780,0.490809,17.619118,0.010000
16028,1780,0.421589,14.699253,0.010000
16029,1780,0.487745,59.463484,0.010000
16030,1781,0.391256,16.518050,0.010000
16031,1781,0.260015,26.084681,0.010000
16032,1781,0.712849,7.887479,0.010000
16033,1781,0.892556,9.219690,0.010000
16034,1781,0.231358,8.566782,0.010000
16035,1781,1.239636,14.891157,0.010000
16036,1781,1.969486,17.309083,0.010000
16037,1781,1.283389,14.648477,0.010000
16038,1781,0.255437,59.963681,0.010000
16039,1782,0.950364,16.518050,0.010000
16040,1782,1.110333,26.084681,0.010000
16041,1782,0.222474,7.887479,0.010000
16042,1782,1.215768,7.765898,0.010000
16043,1782,1.842894,9.721662,0.010000
16044,1782,1.088616,14.891157,0.010000
16045,1782,0.312779,17.309083,0.010000
16046,1782,0.537868,14.648477,0.010000
16047,1782,0.304191,59.963681,0.010000
16048,1783,0.750690,16.518050,0.010000
16049,1783,0.619763,26.084681,0.010000
16050,1783,0.221338,7.887479,0.010000
16051,1783,0.125414,9.219690,0.010000
16052,1783,0.443556,15.391354,0.010000
16053,1783,0.389833,8.566782,0.010000
16054,1783,0.517022,17.619118,0.010000
16055,1783,0.494406,14.699253,0.010000
16056,1783,0.188615,59.463484,0.010000
16057,1784,0.221278,16.518050,0.010000
16058,1784,0.449318,26.084681,0.010000
16059,1784,0.419120,7.887479,0.010000
16060,1784,0.199258,7.765898,0.010000
16061,1784,0.336374,9.721662,0.010000
16062,1784,0.305570,15.391354,0.010000
16063,1784,0.234102,17.619118,0.010000
16064,1784,0.432698,14.699253,0.010000
16065,1784,1.089949,59.463484,0.010000
16066,1785,0.941655,16.518050,0.010000
16067,1785,0.763847,26.084681,0.010000
16068,1785,1.128919,9.219690,0.010000
16069,1785,1.752543,7.887479,0.010000
16070,1785,1.050713,14.891157,0.010000
16071,1785,0.498847,8.566782,0.010000
16072,1785,0.808667,17.309083,0.010000
16073,1785,0.711638,14.648477,0.010000
16074,1785,0.731704,59.963681,0.010000
16075,1786,0.778434,16.518050,0.010000
16076,1786,0.532142,26.084681,0.010000
16077,1786,0.409551,7.887479,0.010000
16078,1786,0.358631,7.765898,0.010000
16079,1786,0.370477,14.891157,0.010000
16080,1786,0.387961,9.721662,0.010000
16081,1786,0.252764,17.309083,0.010000
16082,1786,0.271962,14.648477,0.010000
16083,1786,0.325356,59.963681,0.010000
16084,1787,0.146184,16.518050,0.010000
16085,1787,0.183666,26.084681,0.010000
16086,1787,0.430920,9.219690,0.010000
16087,1787,0.292516,7.887479,0.010000
16088,1787,0.675947,15.391354,0.010000
16089,1787,0.607589,18.963484,0.010000
16090,1787,0.286906,8.566782,0.010000
16091,1787,0.502524,14.110180,0.010000
16092,1787,0.372233,58.708192,0.010000
16093,1788,0.208975,16.518050,0.010000
16094,1788,0.424105,26.084681,0.010000
16095,1788,0.439429,9.219690,0.010000
16096,1788,0.234580,7.887479,0.010000
16097,1788,0.231242,14.891157,0.010000
16098,1788,0.430342,8.566782,0.010000
16099,1788,0.464600,17.309083,0.010000
16100,1788,0.515817,14.648477,0.010000
16101,1788,0.413829,59.963681,0.010000
16102,1789,0.259591,16.518050,0.010000
16103,1789,0.204372,26.084681,0.010000
16104,1789,0.550655,7.887479,0.010000
16105,1789,0.516638,9.219690,0.010000
16106,1789,0.266282,14.891157,0.010000
16107,1789,0.243771,8.566782,0.010000
16108,1789,0.270298,17.309083,0.010000
16109,1789,0.108822,14.648477,0.010000
16110,1789,0.713922,59.963681,0.010000
16111,1790,0.801470,16.518050,0.010000
16112,1790,0.534099,26.084681,0.010000
16113,1790,0.707500,9.219690,0.010000
16114,1790,0.371734,8.566782,0.010000
16115,1790,0.540776,7.887479,0.010000
16116,1790,0.471819,15.391354,0.010000
16117,1790,0.346542,18.963484,0.010000
16118,1790,0.489334,14.110180,0.010000
16119,1790,0.432992,58.708192,0.010000
16120,1791,0.460964,16.518050,0.010000
16121,1791,0.427601,26.084681,0.010000
16122,1791,0.527087,7.887479,0.010000
16123,1791,0.304054,14.891157,0.010000
16124,1791,0.167617,7.765898,0.010000
16125,1791,0.559057,9.721662,0.010000
16126,1791,0.572328,17.309083,0.010000
16127,1791,0.390824,14.648477,0.010000
16128,1791,0.674361,59.963681,0.010000
16129,1792,0.415996,16.518050,0.010000
16130,1792,0.653610,26.084681,0.010000
16131,1792,0.573890,9.219690,0.010000
16132,1792,0.457733,8.566782,0.010000
16133,1792,0.442284,17.309083,0.010000
16134,1792,0.402505,7.887479,0.010000
16135,1792,0.411352,14.891157,0.010000
16136,1792,0.382628,19.412904,0.010000
16137,1792,0.501554,55.199253,0.010000
16138,1793,0.341705,16.518050,0.010000
16139,1793,0.327976,26.084681,0.010000
16140,1793,0.470161,7.887479,0.010000
16141,1793,0.336869,14.891157,0.010000
16142,1793,0.293226,9.219690,0.010000
16143,1793,0.413314,8.566782,0.010000
16144,1793,0.616988,14.110180,0.010000
16145,1793,0.479598,17.309083,0.010000
16146,1793,0.446434,59.963681,0.010000
16147,1794,0.622336,16.518050,0.010000
16148,1794,0.733583,26.084681,0.010000
16149,1794,0.668163,9.219690,0.010000
16150,1794,0.439864,7.887479,0.010000
16151,1794,0.280061,8.566782,0.010000
16152,1794,0.338725,14.891157,0.010000
16153,1794,0.355688,17.309083,0.010000
16154,1794,0.548232,19.412904,0.010000
16155,1794,0.774817,55.199253,0.010000
16156,1795,0.611129,16.518050,0.010000
16157,1795,0.408015,26.084681,0.010000
16158,1795,0.373765,7.887479,0.010000
16159,1795,0.370960,9.219690,0.010000
16160,1795,0.520787,15.391354,0.010000
16161,1795,0.502664,8.566782,0.010000
16162,1795,0.461520,17.619118,0.010000
16163,1795,0.313954,14.699253,0.010000
16164,1795,0.394756,59.463484,0.010000
16165,1796,0.173592,16.518050,0.010000
16166,1796,0.711566,26.084681,0.010000
16167,1796,0.571285,7.887479,0.010000
16168,1796,0.281350,9.219690,0.010000
16169,1796,0.273912,15.391354,0.010000
16170,1796,0.255582,18.963484,0.010000
16171,1796,0.362478,8.566782,0.010000
16172,1796,0.417209,14.110180,0.010000
16173,1796,0.313992,58.708192,0.010000
16174,1797,0.367303,16.518050,0.010000
16175,1797,0.271448,26.084681,0.010000
16176,1797,0.331299,9.219690,0.010000
16177,1797,0.307385,7.887479,0.010000
16178,1797,0.479503,8.566782,0.010000
16179,1797,0.447305,14.891157,0.010000
16180,1797,0.373151,14.110180,0.010000
16181,1797,0.326916,17.309083,0.010000
16182,1797,0.366373,59.963681,0.010000
16183,1798,0.163477,16.518050,0.010000
16184,1798,0.464286,26.084681,0.010000
16185,1798,0.376197,7.887479,0.010000
16186,1798,0.309160,14.891157,0.010000
16187,1798,0.300885,9.219690,0.010000
16188,1798,0.412764,8.566782,0.010000
16189,1798,0.349339,17.309083,0.010000
16190,1798,0.340492,14.648477,0.010000
16191,1798,0.462615,59.963681,0.010000
16192,1799,0.254017,16.518050,0.010000
16193,1799,0.182945,26.084681,0.010000
16194,1799,0.493477,7.887479,0.010000
16195,1799,0.491673,9.219690,0.010000
16196,1799,0.214140,8.566782,0.010000
16197,1799,0.304029,15.391354,0.010000
16198,1799,0.306711,18.963484,0.010000
16199,1799,0.319442,14.110180,0.010000
16200,1799,0.467014,58.708192,0.010000
16201,1800,0.423510,16.518050,0.010000
16202,1800,0.351624,26.084681,0.010000
16203,1800,0.337975,9.219690,0.010000
16204,1800,0.337916,7.887479,0.010000
16205,1800,0.297156,14.891157,0.010000
16206,1800,0.671376,8.566782,0.010000
16207,1800,0.656942,17.309083,0.010000
16208,1800,0.342022,14.648477,0.010000
16209,1800,0.329496,59.963681,0.010000
16210,1801,0.156946,16.518050,0.010000
16211,1801,0.270859,26.084681,0.010000
16212,1801,0.288945,7.887479,0.010000
16213,1801,0.256434,14.891157,0.010000
16214,1801,0.107901,9.219690,0.010000
16215,1801,0.230692,8.566782,0.010000
16216,1801,0.156319,17.309083,0.010000
16217,1801,0.151935,14.648477,0.010000
16218,1801,0.140969,59.963681,0.010000
16219,1802,0.372019,16.518050,0.010000
16220,1802,0.178137,26.084681,0.010000
16221,1802,0.652582,7.887479,0.010000
16222,1802,0.709631,14.891157,0.010000
16223,1802,0.217284,7.765898,0.010000
16224,1802,0.254005,9.721662,0.010000
16225,1802,0.175432,17.309083,0.010000
16226,1802,0.191644,19.412904,0.010000
16227,1802,0.708005,55.199253,0.010000
16228,1803,0.606260,16.518050,0.010000
16229,1803,0.373682,26.084681,0.010000
16230,1803,1.109967,9.219690,0.010000
16231,1803,1.868251,7.887479,0.010000
16232,1803,1.133642,15.391354,0.010000
16233,1803,0.311409,8.566782,0.010000
16234,1803,0.493776,17.619118,0.010000
16235,1803,0.212672,14.699253,0.010000
16236,1803,0.717270,59.463484,0.010000
16237,1804,0.913712,16.518050,0.010000
16238,1804,0.452702,26.084681,0.010000
16239,1804,0.953255,7.887479,0.010000
16240,1804,1.539193,14.891157,0.010000
16241,1804,0.857764,9.219690,0.010000
16242,1804,0.458560,8.566782,0.010000
16243,1804,0.922678,17.309083,0.010000
16244,1804,0.545676,14.648477,0.010000
16245,1804,0.324417,59.963681,0.010000
16246,1805,0.592717,16.518050,0.010000
16247,1805,0.135245,26.084681,0.010000
16248,1805,0.204204,7.887479,0.010000
16249,1805,0.268986,9.219690,0.010000
16250,1805,0.500205,14.891157,0.010000
16251,1805,0.256611,8.566782,0.010000
16252,1805,0.830053,17.309083,0.010000
16253,1805,0.958588,14.648477,0.010000
16254,1805,0.622000,59.963681,0.010000
16255,1806,0.586821,16.518050,0.010000
16256,1806,0.482310,26.084681,0.010000
16257,1806,0.390551,7.887479,0.010000
16258,1806,0.486245,14.891157,0.010000
16259,1806,0.311340,7.765898,0.010000
16260,1806,0.301679,9.721662,0.010000
16261,1806,0.372622,17.309083,0.010000
16262,1806,0.222337,14.648477,0.010000
16263,1806,0.628052,59.963681,0.010000
16264,1807,0.745900,16.518050,0.010000
16265,1807,0.401527,26.084681,0.010000
16266,1807,1.292222,7.765898,0.010000
16267,1807,1.420166,9.721662,0.010000
16268,1807,0.441461,7.887479,0.010000
16269,1807,0.794673,15.391354,0.010000
16270,1807,1.404990,17.619118,0.010000
16271,1807,0.914801,14.699253,0.010000
16272,1807,0.544978,59.463484,0.010000
16273,1808,0.771291,16.518050,0.010000
16274,1808,0.375944,26.084681,0.010000
16275,1808,0.955729,7.887479,0.010000
16276,1808,1.163112,9.219690,0.010000
16277,1808,0.601458,14.891157,0.010000
16278,1808,0.651681,8.566782,0.010000
16279,1808,1.344571,17.309083,0.010000
16280,1808,0.740129,14.648477,0.010000
16281,1808,0.576604,59.963681,0.010000
16282,1809,1.021020,16.518050,0.010000
16283,1809,0.253996,26.084681,0.010000
16284,1809,0.861038,7.887479,0.010000
16285,1809,1.198999,14.891157,0.010000
16286,1809,0.670913,7.765898,0.010000
16287,1809,0.479893,9.721662,0.010000
16288,1809,0.957103,18.564573,0.010000
16289,1809,0.648714,17.619118,0.010000
16290,1809,0.434741,55.199253,0.010000
16291,1810,0.625465,16.518050,0.010000
16292,1810,0.125585,26.084681,0.010000
16293,1810,0.181789,9.219690,0.010000
16294,1810,0.427996,7.887479,0.010000
16295,1810,0.286384,14.891157,0.010000
16296,1810,0.363188,8.566782,0.010000
16297,1810,0.393476,17.309083,0.010000
16298,1810,0.491042,14.648477,0.010000
16299,1810,0.278648,59.963681,0.010000
16300,1811,0.510667,16.518050,0.010000
16301,1811,0.521425,26.084681,0.010000
16302,1811,0.618343,7.887479,0.010000
16303,1811,0.570077,14.891157,0.010000
16304,1811,0.151276,7.765898,0.010000
16305,1811,0.963183,9.721662,0.010000
