step,episode,loss,reward,epsilon
7028,780,4.297055,10.265080,0.010000
7029,780,4.761137,62.341765,0.010000
7030,781,5.466469,29.603410,0.010000
7031,781,5.166392,29.712701,0.010000
7032,781,4.197906,29.495900,0.010000
7033,781,5.439907,13.778256,0.010000
7034,781,5.283849,26.001525,0.010000
7035,781,4.690542,30.516432,0.010000
7036,781,4.310702,20.664836,0.010000
7037,781,5.571638,28.927399,0.010000
7038,781,4.465848,49.412016,0.010000
7039,782,4.987833,34.164817,0.010000
7040,782,4.147528,28.976184,0.010000
7041,782,4.280817,20.081762,0.010000
7042,782,3.856680,9.125181,0.010000
7043,782,3.861940,29.108358,0.010000
7044,782,3.418613,10.693174,0.010000
7045,782,5.218093,8.578053,0.010000
7046,782,5.202446,10.658101,0.010000
7047,782,4.411548,68.404973,0.010000
7048,783,5.374896,29.111654,0.010000
7049,783,5.062780,26.670710,0.010000
7050,783,6.408041,9.877940,0.010000
7051,783,5.199122,26.251053,0.010000
7052,783,6.174992,9.528558,0.010000
7053,783,5.368157,24.549958,0.010000
7054,783,4.388778,30.957049,0.010000
7055,783,3.547860,24.839930,0.010000
7056,783,5.296525,52.126114,0.010000
7057,784,5.130034,28.045503,0.010000
7058,784,4.568954,25.582135,0.010000
7059,784,3.764040,22.369062,0.010000
7060,784,3.543340,26.901493,0.010000
7061,784,4.882153,9.135404,0.010000
7062,784,3.947831,11.339040,0.010000
7063,784,5.002692,12.184349,0.010000
7064,784,9.344406,0.771867,0.010000
7065,784,10.329190,67.744995,0.010000
7066,785,9.359023,24.463795,0.010000
7067,785,10.230653,-0.943936,0.010000
7068,785,10.061852,31.028986,0.010000
7069,785,8.793678,0.704698,0.010000
7070,785,7.666656,26.263647,0.010000
7071,785,4.321578,12.684381,0.010000
7072,785,8.391801,21.265150,0.010000
7073,785,7.603802,27.752198,0.010000
7074,785,6.228256,58.798436,0.010000
7075,786,5.792871,33.718079,0.010000
7076,786,6.306100,24.194077,0.010000
7077,786,9.340462,28.952051,0.010000
7078,786,7.841565,11.489559,0.010000
7079,786,6.204568,19.900330,0.010000
7080,786,6.128023,30.634512,0.010000
7081,786,7.646116,28.151967,0.010000
7082,786,6.512617,15.883570,0.010000
7083,786,6.889970,59.678964,0.010000
7084,787,7.054729,35.282338,0.010000
7085,787,5.161722,26.906467,0.010000
7086,787,5.285587,31.014960,0.010000
7087,787,5.984031,27.277708,0.010000
7088,787,4.960230,15.789193,0.010000
7089,787,5.099647,9.840804,0.010000
7090,787,3.746411,27.654975,0.010000
7091,787,4.684226,26.579005,0.010000
7092,787,4.800793,51.786349,0.010000
7093,788,3.791968,33.859257,0.010000
7094,788,4.927387,26.513299,0.010000
7095,788,4.423561,29.743770,0.010000
7096,788,5.831871,26.202292,0.010000
7097,788,5.169571,24.255873,0.010000
7098,788,4.493805,30.721665,0.010000
7099,788,4.015094,0.447674,0.010000
7100,788,4.051523,23.994309,0.010000
7101,788,4.730850,46.497701,0.010000
7102,789,4.611487,24.592584,0.010000
7103,789,3.072753,15.985671,0.010000
7104,789,4.220748,10.761336,0.010000
7105,789,3.916453,25.131014,0.010000
7106,789,3.826141,29.173988,0.010000
7107,789,4.300689,29.469926,0.010000
7108,789,3.964131,25.775503,0.010000
7109,789,3.131923,28.791721,0.010000
7110,789,3.936223,50.951352,0.010000
7111,790,3.452085,34.668644,0.010000
7112,790,3.904631,30.360331,0.010000
7113,790,3.974138,27.932977,0.010000
7114,790,3.648247,10.725401,0.010000
7115,790,4.004098,30.657701,0.010000
7116,790,4.328237,24.045017,0.010000
7117,790,3.627835,28.854560,0.010000
7118,790,3.593198,27.677492,0.010000
7119,790,3.970720,60.425839,0.010000
7120,791,4.423471,35.357191,0.010000
7121,791,3.376690,28.973617,0.010000
7122,791,3.694041,29.659447,0.010000
7123,791,4.595129,29.331943,0.010000
7124,791,4.083663,29.205077,0.010000
7125,791,3.847098,10.690441,0.010000
7126,791,4.260243,26.030573,0.010000
7127,791,4.083426,6.421309,0.010000
7128,791,4.142834,58.544978,0.010000
7129,792,3.649301,27.978109,0.010000
7130,792,4.667001,25.654228,0.010000
7131,792,5.437664,26.309056,0.010000
7132,792,4.676264,12.620197,0.010000
7133,792,5.051085,13.665502,0.010000
7134,792,5.876925,21.087010,0.010000
7135,792,5.525248,12.678691,0.010000
7136,792,4.204866,10.759208,0.010000
7137,792,4.715710,60.682992,0.010000
7138,793,4.148910,34.304771,0.010000
7139,793,4.555852,26.065970,0.010000
7140,793,4.999580,26.668697,0.010000
7141,793,5.392105,24.018505,0.010000
7142,793,4.592626,21.034206,0.010000
7143,793,4.789692,12.924629,0.010000
7144,793,4.642552,29.746893,0.010000
7145,793,4.217036,11.695551,0.010000
7146,793,4.964733,68.500190,0.010000
7147,794,4.880297,30.342854,0.010000
7148,794,3.518039,26.019322,0.010000
7149,794,7.080798,24.032134,0.010000
7150,794,5.454428,26.952350,0.010000
7151,794,4.664021,17.979391,0.010000
7152,794,5.712300,31.404453,0.010000
7153,794,5.930684,13.658321,0.010000
7154,794,4.673703,12.280411,0.010000
7155,794,4.312920,58.239096,0.010000
7156,795,4.835546,26.456777,0.010000
7157,795,4.895413,28.083238,0.010000
7158,795,4.716892,29.705861,0.010000
7159,795,4.405752,14.878600,0.010000
7160,795,4.060283,21.150492,0.010000
7161,795,3.940582,11.873017,0.010000
7162,795,5.685717,8.755308,0.010000
7163,795,6.511813,12.677973,0.010000
7164,795,4.296639,60.590756,0.010000
7165,796,3.978011,29.127443,0.010000
7166,796,5.072968,31.073289,0.010000
7167,796,3.988371,31.462291,0.010000
7168,796,4.319030,27.091018,0.010000
7169,796,5.154063,21.442830,0.010000
7170,796,4.414454,19.341449,0.010000
7171,796,3.627316,14.296124,0.010000
7172,796,4.238595,14.308979,0.010000
7173,796,3.740504,62.050280,0.010000
7174,797,4.890918,34.609962,0.010000
7175,797,4.847319,28.947083,0.010000
7176,797,3.661566,11.534859,0.010000
7177,797,4.257795,10.027345,0.010000
7178,797,3.867376,-1.923174,0.010000
7179,797,4.636287,9.783797,0.010000
7180,797,3.879822,28.009715,0.010000
7181,797,4.068854,10.726348,0.010000
7182,797,4.636471,54.801765,0.010000
7183,798,4.451935,26.693366,0.010000
7184,798,4.016625,10.918212,0.010000
7185,798,4.702006,9.307634,0.010000
7186,798,4.620141,26.252523,0.010000
7187,798,5.742847,12.377740,0.010000
7188,798,4.897602,10.709186,0.010000
7189,798,5.276126,18.157853,0.010000
7190,798,3.601699,18.649682,0.010000
7191,798,4.612028,65.820328,0.010000
7192,799,4.573213,36.062220,0.010000
7193,799,4.523434,27.198179,0.010000
7194,799,4.764358,27.657470,0.010000
7195,799,4.647773,29.940164,0.010000
7196,799,3.829663,11.713278,0.010000
7197,799,4.272439,12.382533,0.010000
7198,799,4.148205,8.135073,0.010000
7199,799,4.670266,12.688442,0.010000
7200,799,6.258205,66.691397,0.010000
7201,800,4.299404,29.240574,0.010000
7202,800,4.478715,29.021857,0.010000
7203,800,5.572114,31.786721,0.010000
7204,800,6.077525,27.046968,0.010000
7205,800,4.657134,31.052257,0.010000
7206,800,4.216138,12.321109,0.010000
7207,800,4.505597,13.210655,0.010000
7208,800,4.575601,14.953572,0.010000
7209,800,5.328865,41.926981,0.010000
7210,801,3.205726,27.347302,0.010000
7211,801,3.258160,25.777110,0.010000
7212,801,4.321584,-1.457546,0.010000
7213,801,4.923813,22.770812,0.010000
7214,801,5.216612,-0.897638,0.010000
7215,801,5.369749,11.665834,0.010000
7216,801,3.956862,26.260746,0.010000
7217,801,4.187116,21.407637,0.010000
7218,801,5.303888,65.443582,0.010000
7219,802,5.924152,27.233340,0.010000
7220,802,4.459535,18.524644,0.010000
7221,802,4.423364,27.675490,0.010000
7222,802,2.952847,22.010535,0.010000
7223,802,4.431594,27.684962,0.010000
7224,802,4.733268,11.273284,0.010000
7225,802,5.368717,14.371984,0.010000
7226,802,4.292271,12.647354,0.010000
7227,802,4.273116,68.475577,0.010000
7228,803,5.932940,33.887651,0.010000
7229,803,5.696942,24.245959,0.010000
7230,803,6.324489,29.682329,0.010000
7231,803,5.169163,27.025783,0.010000
7232,803,4.500867,11.541792,0.010000
7233,803,4.296992,31.378450,0.010000
7234,803,5.131070,31.310011,0.010000
7235,803,4.825893,9.277169,0.010000
7236,803,5.353370,64.626948,0.010000
7237,804,3.843670,29.800259,0.010000
7238,804,5.712825,29.251533,0.010000
7239,804,5.628669,24.941960,0.010000
7240,804,6.237992,12.737612,0.010000
7241,804,6.025635,10.777200,0.010000
7242,804,5.937123,19.642224,0.010000
7243,804,5.259140,14.388545,0.010000
7244,804,4.895799,0.671022,0.010000
7245,804,4.632960,64.272086,0.010000
7246,805,5.832533,28.598651,0.010000
7247,805,4.301741,28.111637,0.010000
7248,805,4.239364,25.542928,0.010000
7249,805,4.467139,28.146662,0.010000
7250,805,3.870379,-1.342155,0.010000
7251,805,4.134464,26.598912,0.010000
7252,805,3.113555,25.002491,0.010000
7253,805,4.148910,14.365436,0.010000
7254,805,5.271972,53.167171,0.010000
7255,806,5.211865,31.255873,0.010000
7256,806,4.835783,9.344179,0.010000
7257,806,4.356031,25.054788,0.010000
7258,806,3.775237,19.758611,0.010000
7259,806,4.289253,14.324808,0.010000
7260,806,4.381743,9.277623,0.010000
7261,806,3.828814,24.914708,0.010000
7262,806,3.346621,10.446092,0.010000
7263,806,3.708101,69.055906,0.010000
7264,807,3.689814,28.787302,0.010000
7265,807,4.002861,11.420511,0.010000
7266,807,4.871716,18.384881,0.010000
7267,807,3.813312,26.015972,0.010000
7268,807,3.797873,12.683395,0.010000
7269,807,4.937401,15.787404,0.010000
7270,807,4.418648,27.957869,0.010000
7271,807,4.349572,1.564814,0.010000
7272,807,4.880383,68.012819,0.010000
7273,808,4.389438,30.165735,0.010000
7274,808,4.241963,28.924589,0.010000
7275,808,3.654485,29.523648,0.010000
7276,808,4.369861,31.368170,0.010000
7277,808,4.583736,27.891799,0.010000
7278,808,5.030657,13.412122,0.010000
7279,808,5.042842,10.687175,0.010000
7280,808,4.193297,14.001624,0.010000
7281,808,5.418407,58.521310,0.010000
7282,809,4.535932,36.034283,0.010000
7283,809,5.509584,31.299675,0.010000
7284,809,4.281877,28.650500,0.010000
7285,809,5.213786,26.503659,0.010000
7286,809,4.626746,0.380223,0.010000
7287,809,3.725964,13.559740,0.010000
7288,809,4.560154,9.777386,0.010000
7289,809,4.602036,14.355509,0.010000
7290,809,4.160652,58.818719,0.010000
7291,810,4.711427,31.021009,0.010000
7292,810,4.629534,28.352763,0.010000
7293,810,3.961720,23.786451,0.010000
7294,810,4.487414,23.839343,0.010000
7295,810,5.564686,10.372645,0.010000
7296,810,4.714704,11.525175,0.010000
7297,810,4.311243,24.380079,0.010000
7298,810,4.505404,21.417503,0.010000
7299,810,4.591696,68.036053,0.010000
7300,811,5.199654,30.431464,0.010000
7301,811,5.676826,26.606165,0.010000
7302,811,5.494795,30.576446,0.010000
7303,811,5.997348,27.895242,0.010000
7304,811,3.986232,24.931040,0.010000
7305,811,5.387923,22.575624,0.010000
7306,811,5.890242,29.521889,0.010000
7307,811,3.779670,23.925362,0.010000
7308,811,4.227381,53.126537,0.010000
7309,812,4.205221,28.848142,0.010000
7310,812,3.585321,24.109357,0.010000
7311,812,4.621897,13.094443,0.010000
7312,812,5.147744,28.725663,0.010000
7313,812,4.284143,24.607119,0.010000
7314,812,4.535733,31.030566,0.010000
7315,812,4.106886,31.802138,0.010000
7316,812,4.508414,21.647001,0.010000
7317,812,3.703499,68.459484,0.010000
7318,813,4.704896,30.903152,0.010000
7319,813,4.712942,-2.306724,0.010000
7320,813,4.806009,29.330180,0.010000
7321,813,4.694988,31.773058,0.010000
7322,813,3.820104,25.689409,0.010000
7323,813,3.672483,24.389051,0.010000
7324,813,6.713891,13.668532,0.010000
7325,813,3.791098,27.663303,0.010000
7326,813,3.813721,50.961322,0.010000
7327,814,5.171284,29.790948,0.010000
7328,814,4.096817,28.185544,0.010000
7329,814,3.885911,24.383207,0.010000
7330,814,4.782938,10.054811,0.010000
7331,814,3.953404,9.240569,0.010000
7332,814,4.313819,0.791674,0.010000
7333,814,3.903967,24.678033,0.010000
7334,814,4.354343,16.051402,0.010000
7335,814,3.965816,54.914078,0.010000
7336,815,4.745176,29.782282,0.010000
7337,815,4.362265,25.407842,0.010000
7338,815,6.060321,24.752756,0.010000
7339,815,6.264228,17.936037,0.010000
7340,815,5.017253,30.518773,0.010000
7341,815,3.210021,24.286275,0.010000
7342,815,4.668378,11.000285,0.010000
7343,815,4.690481,24.365179,0.010000
7344,815,4.089733,46.585557,0.010000
7345,816,4.421066,34.455289,0.010000
7346,816,3.841983,28.969870,0.010000
7347,816,4.156107,29.391610,0.010000
7348,816,5.729876,8.680484,0.010000
7349,816,4.115575,9.342343,0.010000
7350,816,3.801530,12.775373,0.010000
7351,816,3.568733,31.018716,0.010000
7352,816,4.335783,0.440172,0.010000
7353,816,3.205817,67.027812,0.010000
7354,817,3.880321,30.031002,0.010000
7355,817,3.956934,26.811279,0.010000
7356,817,3.335874,31.022940,0.010000
7357,817,4.801179,26.687781,0.010000
7358,817,3.983685,12.628082,0.010000
7359,817,3.669968,12.606852,0.010000
7360,817,3.408858,14.038908,0.010000
7361,817,4.571512,9.548943,0.010000
7362,817,4.456439,64.533992,0.010000
7363,818,3.642721,29.548905,0.010000
7364,818,4.231484,28.210476,0.010000
7365,818,3.005599,8.791670,0.010000
7366,818,4.726142,30.332360,0.010000
7367,818,4.486102,9.242057,0.010000
7368,818,5.250956,15.813909,0.010000
7369,818,5.428246,27.486269,0.010000
7370,818,4.596242,10.446577,0.010000
7371,818,4.362595,70.051518,0.010000
7372,819,4.335603,29.265450,0.010000
7373,819,4.415671,24.865214,0.010000
7374,819,4.414762,30.467896,0.010000
7375,819,3.283393,29.596069,0.010000
7376,819,4.009733,28.937326,0.010000
7377,819,5.083858,-0.961363,0.010000
7378,819,4.753043,10.303004,0.010000
7379,819,3.453122,10.119810,0.010000
7380,819,3.385776,64.643665,0.010000
7381,820,3.921731,26.845840,0.010000
7382,820,4.335962,31.050969,0.010000
7383,820,3.747608,28.714332,0.010000
7384,820,4.251316,12.861078,0.010000
7385,820,4.145423,22.623006,0.010000
7386,820,4.159453,12.681954,0.010000
7387,820,3.481125,25.462023,0.010000
7388,820,3.838189,15.882428,0.010000
7389,820,4.862443,66.122261,0.010000
7390,821,4.386401,33.826984,0.010000
7391,821,4.145037,30.473895,0.010000
7392,821,3.993524,30.153711,0.010000
7393,821,3.717566,29.516291,0.010000
7394,821,4.470450,26.414656,0.010000
7395,821,4.818716,23.484273,0.010000
7396,821,3.927603,31.290846,0.010000
7397,821,4.897538,21.587399,0.010000
7398,821,4.105563,54.819353,0.010000
7399,822,4.795582,26.637711,0.010000
7400,822,6.348031,28.952971,0.010000
7401,822,5.934682,28.458144,0.010000
7402,822,4.908013,30.606025,0.010000
7403,822,4.571302,23.754726,0.010000
7404,822,3.679088,8.892489,0.010000
7405,822,4.536308,8.166974,0.010000
7406,822,4.777149,27.377375,0.010000
7407,822,5.372204,59.661926,0.010000
7408,823,4.364646,9.610222,0.010000
7409,823,3.954073,30.909696,0.010000
7410,823,3.766663,29.977413,0.010000
7411,823,4.351045,28.833762,0.010000
7412,823,5.623367,30.656886,0.010000
7413,823,5.180097,26.294419,0.010000
7414,823,4.951842,13.183483,0.010000
7415,823,4.758116,10.311812,0.010000
7416,823,3.307637,51.259958,0.010000
7417,824,4.537920,33.719563,0.010000
7418,824,5.447896,27.234543,0.010000
7419,824,3.906191,27.744019,0.010000
7420,824,4.579332,27.123996,0.010000
7421,824,4.649545,11.862837,0.010000
7422,824,4.420673,12.673453,0.010000
7423,824,3.475776,-0.574829,0.010000
7424,824,4.210315,12.084647,0.010000
7425,824,6.175843,42.243342,0.010000
7426,825,7.453938,29.101842,0.010000
7427,825,5.751340,28.461395,0.010000
7428,825,4.684793,8.761388,0.010000
7429,825,4.813981,24.972283,0.010000
7430,825,5.726169,29.256444,0.010000
7431,825,4.635810,26.245041,0.010000
7432,825,3.504803,17.969125,0.010000
7433,825,4.854955,10.325275,0.010000
7434,825,4.803319,51.508999,0.010000
7435,826,3.680035,33.521232,0.010000
7436,826,4.179104,23.878169,0.010000
7437,826,3.664459,30.348438,0.010000
7438,826,3.665874,27.283582,0.010000
7439,826,3.230694,31.313122,0.010000
7440,826,3.350132,22.812999,0.010000
7441,826,4.144108,18.143268,0.010000
7442,826,4.729397,23.930796,0.010000
7443,826,4.313523,44.077167,0.010000
7444,827,3.640110,36.009163,0.010000
7445,827,4.269194,29.109545,0.010000
7446,827,3.762486,25.719957,0.010000
7447,827,3.795081,23.758433,0.010000
7448,827,3.654881,30.711592,0.010000
7449,827,3.414227,22.713758,0.010000
7450,827,4.819294,28.008100,0.010000
7451,827,4.305621,12.666168,0.010000
7452,827,3.570024,65.041481,0.010000
7453,828,3.935479,29.850615,0.010000
7454,828,3.198121,28.802632,0.010000
7455,828,4.628629,25.821311,0.010000
7456,828,4.578449,11.702352,0.010000
7457,828,3.271288,31.044869,0.010000
7458,828,6.285475,26.156396,0.010000
7459,828,6.649915,-1.652710,0.010000
7460,828,7.062426,16.541972,0.010000
7461,828,3.657022,41.208302,0.010000
7462,829,3.509939,26.506988,0.010000
7463,829,4.648654,28.941283,0.010000
7464,829,3.909388,22.531472,0.010000
7465,829,3.464080,26.655366,0.010000
7466,829,4.495496,25.797481,0.010000
7467,829,4.657897,11.343733,0.010000
7468,829,4.421778,10.999670,0.010000
7469,829,6.421433,14.358389,0.010000
7470,829,5.806505,61.045897,0.010000
7471,830,6.059953,28.606417,0.010000
7472,830,3.430838,11.378986,0.010000
7473,830,5.123441,19.221784,0.010000
7474,830,6.946635,29.794131,0.010000
7475,830,5.594169,25.191315,0.010000
7476,830,4.323249,15.986263,0.010000
7477,830,4.349715,14.391635,0.010000
7478,830,4.664268,0.110445,0.010000
7479,830,4.220141,49.961901,0.010000
7480,831,3.816369,30.588920,0.010000
7481,831,4.358960,28.125322,0.010000
7482,831,4.530641,30.661703,0.010000
7483,831,4.883563,25.668511,0.010000
7484,831,4.496415,10.719134,0.010000
7485,831,3.844746,11.641307,0.010000
7486,831,5.408923,26.236646,0.010000
7487,831,4.119200,12.649885,0.010000
7488,831,3.643858,57.706908,0.010000
7489,832,4.174704,29.640327,0.010000
7490,832,4.147085,29.446307,0.010000
7491,832,3.994164,26.707712,0.010000
7492,832,3.732620,27.654201,0.010000
7493,832,3.672544,29.211376,0.010000
7494,832,3.810698,27.368188,0.010000
7495,832,4.341079,8.304747,0.010000
7496,832,4.037521,14.293031,0.010000
7497,832,4.199329,62.010904,0.010000
7498,833,3.284902,31.033099,0.010000
7499,833,5.281014,28.207263,0.010000
7500,833,4.072895,25.715375,0.010000
7501,833,3.532928,13.334872,0.010000
7502,833,4.850334,12.648580,0.010000
7503,833,3.562199,10.249787,0.010000
7504,833,4.131639,27.763441,0.010000
7505,833,3.537210,17.751378,0.010000
7506,833,3.049372,68.772306,0.010000
7507,834,3.642278,32.044702,0.010000
7508,834,4.010818,30.232117,0.010000
7509,834,4.226997,28.854928,0.010000
7510,834,4.798192,28.093105,0.010000
7511,834,3.989715,11.042838,0.010000
7512,834,4.373733,27.218188,0.010000
7513,834,5.312637,28.083066,0.010000
7514,834,4.157387,13.200336,0.010000
7515,834,4.163642,65.386777,0.010000
7516,835,4.056755,9.302956,0.010000
7517,835,3.094855,31.004547,0.010000
7518,835,4.463147,22.194042,0.010000
7519,835,4.960076,19.897489,0.010000
7520,835,3.510034,20.839166,0.010000
7521,835,4.301354,13.656465,0.010000
7522,835,5.486150,7.810407,0.010000
7523,835,4.615482,13.402847,0.010000
7524,835,3.836416,68.232911,0.010000
7525,836,4.323884,36.113561,0.010000
7526,836,3.012298,26.190106,0.010000
7527,836,3.693018,22.380149,0.010000
7528,836,4.633036,31.841545,0.010000
7529,836,4.618727,26.737728,0.010000
7530,836,4.828293,26.263130,0.010000
7531,836,4.498695,-0.508953,0.010000
7532,836,3.477297,15.832469,0.010000
7533,836,3.604654,50.917916,0.010000
7534,837,3.441833,31.099239,0.010000
7535,837,3.951720,30.971596,0.010000
7536,837,4.397859,26.734719,0.010000
7537,837,4.394655,26.353510,0.010000
7538,837,3.591367,30.092780,0.010000
7539,837,3.567636,13.821629,0.010000
7540,837,4.509403,24.092999,0.010000
7541,837,4.589946,24.306192,0.010000
7542,837,4.515743,50.892334,0.010000
7543,838,3.683483,35.526090,0.010000
7544,838,4.087827,25.726352,0.010000
7545,838,3.761799,29.445746,0.010000
7546,838,3.355138,27.949328,0.010000
7547,838,3.950079,9.729842,0.010000
7548,838,4.101607,31.277695,0.010000
7549,838,4.175455,13.692352,0.010000
7550,838,4.285169,16.803042,0.010000
7551,838,4.879293,47.899807,0.010000
7552,839,4.214555,33.991132,0.010000
7553,839,4.941300,31.054703,0.010000
7554,839,5.295880,7.780449,0.010000
7555,839,5.049125,18.758042,0.010000
7556,839,4.011138,25.883975,0.010000
7557,839,4.120564,9.744907,0.010000
7558,839,4.554887,27.616523,0.010000
7559,839,3.422401,25.201697,0.010000
7560,839,3.388766,61.152502,0.010000
7561,840,3.772406,24.298784,0.010000
7562,840,4.166495,29.387203,0.010000
7563,840,4.026944,29.424734,0.010000
7564,840,2.640223,31.031290,0.010000
7565,840,4.449687,11.973821,0.010000
7566,840,3.661638,26.481336,0.010000
7567,840,4.670135,11.601739,0.010000
7568,840,4.172624,10.733703,0.010000
7569,840,3.932955,68.265394,0.010000
7570,841,4.681437,10.091626,0.010000
7571,841,4.100897,17.924667,0.010000
7572,841,3.986447,24.255294,0.010000
7573,841,4.184568,28.991149,0.010000
7574,841,5.506668,31.799399,0.010000
7575,841,3.393543,31.035693,0.010000
7576,841,4.045972,26.772552,0.010000
7577,841,4.343530,10.732655,0.010000
7578,841,4.080300,59.773170,0.010000
7579,842,3.704121,30.534192,0.010000
7580,842,4.461075,27.363820,0.010000
7581,842,3.724197,23.316961,0.010000
7582,842,4.562355,28.002509,0.010000
7583,842,5.269267,24.926944,0.010000
7584,842,3.515719,27.661346,0.010000
7585,842,4.421423,11.547220,0.010000
7586,842,3.876721,11.336634,0.010000
7587,842,3.703629,51.232176,0.010000
7588,843,3.834308,29.346634,0.010000
7589,843,3.901947,16.471843,0.010000
7590,843,4.124236,27.680224,0.010000
7591,843,2.738905,31.319371,0.010000
7592,843,3.468079,10.735795,0.010000
7593,843,3.863715,26.281992,0.010000
7594,843,2.937747,20.652775,0.010000
7595,843,4.641258,9.771459,0.010000
7596,843,4.591585,58.407487,0.010000
7597,844,3.664890,26.793890,0.010000
7598,844,3.885420,30.004501,0.010000
7599,844,5.264634,28.931669,0.010000
7600,844,4.271786,10.444911,0.010000
7601,844,3.633067,29.742858,0.010000
7602,844,4.524275,12.197157,0.010000
7603,844,3.443994,15.883463,0.010000
7604,844,4.017338,11.731095,0.010000
7605,844,3.417453,61.218460,0.010000
7606,845,4.357584,29.740160,0.010000
7607,845,4.759171,30.519539,0.010000
7608,845,4.156949,29.503339,0.010000
7609,845,5.052484,28.945111,0.010000
7610,845,3.792908,31.363417,0.010000
7611,845,4.294126,25.077163,0.010000
7612,845,3.489627,24.304550,0.010000
7613,845,3.486012,11.836798,0.010000
7614,845,3.193995,54.867547,0.010000
7615,846,4.174366,30.345249,0.010000
7616,846,4.127756,28.288609,0.010000
7617,846,3.592152,12.516494,0.010000
7618,846,4.748746,26.050620,0.010000
7619,846,2.880560,10.351924,0.010000
7620,846,4.919777,10.581810,0.010000
7621,846,5.037652,17.837118,0.010000
7622,846,3.879398,6.891489,0.010000
7623,846,4.301227,63.825060,0.010000
7624,847,4.778260,27.441608,0.010000
7625,847,4.811380,27.351460,0.010000
7626,847,3.951534,29.428329,0.010000
7627,847,4.238367,19.614667,0.010000
7628,847,3.598619,30.925961,0.010000
7629,847,3.808761,28.069008,0.010000
7630,847,3.682829,14.298252,0.010000
7631,847,3.935969,16.755706,0.010000
7632,847,4.018839,43.005994,0.010000
7633,848,5.036278,29.302138,0.010000
7634,848,4.616362,25.171473,0.010000
7635,848,4.506494,19.026464,0.010000
7636,848,4.423209,27.817065,0.010000
7637,848,3.846241,11.226444,0.010000
7638,848,4.181733,10.327077,0.010000
7639,848,5.815358,13.754509,0.010000
7640,848,4.261299,20.079454,0.010000
7641,848,4.250360,52.141290,0.010000
7642,849,4.145892,26.382651,0.010000
7643,849,4.448176,20.018275,0.010000
7644,849,4.396022,10.618826,0.010000
7645,849,3.827766,29.545377,0.010000
7646,849,3.921648,30.437700,0.010000
7647,849,4.868819,14.337416,0.010000
7648,849,3.799879,31.330509,0.010000
7649,849,4.553861,29.634234,0.010000
7650,849,4.316517,66.903575,0.010000
7651,850,4.590997,30.520982,0.010000
7652,850,3.988914,25.632068,0.010000
7653,850,4.905473,8.212408,0.010000
7654,850,3.090987,31.313931,0.010000
7655,850,3.940931,24.323323,0.010000
7656,850,4.060204,11.408268,0.010000
7657,850,3.446084,10.282247,0.010000
7658,850,3.428510,27.227267,0.010000
7659,850,4.122717,68.412051,0.010000
7660,851,3.615737,23.903128,0.010000
7661,851,3.599198,30.097622,0.010000
7662,851,4.562673,28.186775,0.010000
7663,851,4.220605,13.451718,0.010000
7664,851,4.821798,10.178345,0.010000
7665,851,4.606943,9.995578,0.010000
7666,851,3.676166,10.412203,0.010000
7667,851,3.918341,19.770543,0.010000
7668,851,4.286857,66.360801,0.010000
7669,852,2.748026,36.034487,0.010000
7670,852,3.538948,26.791196,0.010000
7671,852,4.378353,27.227578,0.010000
7672,852,3.919257,13.126272,0.010000
7673,852,4.879972,8.462351,0.010000
7674,852,3.221824,25.765684,0.010000
7675,852,5.032643,30.386033,0.010000
7676,852,4.019622,13.098447,0.010000
7677,852,3.717115,51.228175,0.010000
7678,853,4.870209,29.061300,0.010000
7679,853,3.669490,25.067504,0.010000
7680,853,4.110869,30.952744,0.010000
7681,853,3.882600,28.190571,0.010000
7682,853,3.540712,23.818835,0.010000
7683,853,4.091813,29.929379,0.010000
7684,853,3.102162,25.183327,0.010000
7685,853,3.620867,12.387130,0.010000
7686,853,4.575263,70.165666,0.010000
7687,854,4.079392,28.812054,0.010000
7688,854,5.521691,24.933959,0.010000
7689,854,4.817073,29.740337,0.010000
7690,854,4.806993,28.958052,0.010000
7691,854,4.227423,8.333460,0.010000
7692,854,3.894237,9.274584,0.010000
7693,854,3.943313,24.424221,0.010000
7694,854,4.363170,28.169259,0.010000
7695,854,3.748514,57.794789,0.010000
7696,855,4.650024,29.734174,0.010000
7697,855,5.576962,18.464815,0.010000
7698,855,5.556954,29.075993,0.010000
7699,855,3.849529,28.044020,0.010000
7700,855,4.398066,31.310033,0.010000
7701,855,5.384219,17.916799,0.010000
7702,855,4.337410,11.299985,0.010000
7703,855,3.779680,27.666772,0.010000
7704,855,3.699679,52.559178,0.010000
7705,856,4.191980,28.652839,0.010000
7706,856,4.879951,24.683106,0.010000
7707,856,3.887785,24.579781,0.010000
7708,856,4.803309,10.587508,0.010000
7709,856,5.713418,27.734126,0.010000
7710,856,4.065551,26.209010,0.010000
7711,856,4.282216,27.377244,0.010000
7712,856,3.682915,22.612499,0.010000
7713,856,4.589060,65.528507,0.010000
7714,857,4.241585,21.318272,0.010000
7715,857,3.845579,29.793733,0.010000
7716,857,5.419305,27.986277,0.010000
7717,857,3.941385,26.173367,0.010000
7718,857,3.718623,28.958244,0.010000
7719,857,4.990524,9.892468,0.010000
7720,857,4.224292,8.661537,0.010000
7721,857,3.769273,27.881641,0.010000
7722,857,3.667042,40.503604,0.010000
7723,858,4.608447,20.814887,0.010000
7724,858,4.518324,8.692278,0.010000
7725,858,3.829060,31.124104,0.010000
